MetaData/stationIdentification,BiasCoefficientValue/ascentSquaredPredictor
CNQSLS  ,0.000000
CNQSLT  ,0.000000
CNQSMK  ,0.000000
CNQSML  ,0.000000
CNQSMQ  ,0.000000
CNQSMR  ,0.000000
CNQSMT  ,0.000000
CNQSNK  ,0.000000
CNQSNL  ,0.000000
CNQSNM  ,0.000000
CNQSNN  ,0.000000
CNQSNP  ,0.000000
CNQSNQ  ,0.000000
CNQSNR  ,0.000000
CNQSNS  ,0.000000
CNQSNT  ,0.000000
CNQSOK  ,0.000000
CNQSOL  ,0.000000
CNQSON  ,0.000000
CNQSOP  ,0.000000
CNQSOT  ,0.000000
CNQSPL  ,0.000000
CNQSPM  ,0.000000
CNQSPN  ,0.000000
CNQSPP  ,0.000000
CNQSPQ  ,0.000000
CNQSPR  ,0.000000
CNQSPS  ,0.000000
CNQSPT  ,0.000000
CNQSQK  ,0.000000
CNQSQL  ,0.000000
CNQSQM  ,0.000000
CNQSQN  ,0.000000
CNQSQP  ,0.000000
CNQSQQ  ,0.000000
CNQSQR  ,0.000000
CNQSQS  ,0.000000
CNQSQT  ,0.000000
CNQSRK  ,0.000000
CNQSRL  ,0.000000
CNQSRM  ,0.000000
CNQSRN  ,0.000000
CNQSRP  ,0.000000
CNQSRQ  ,0.000000
CNQSRR  ,0.000000
CNQSRS  ,0.000000
CNQSRT  ,0.000000
CNQSSK  ,0.000000
CNQSSQ  ,0.000000
CNQSSR  ,0.000000
CNQSTL  ,0.000000
CNQSTN  ,0.000000
CNQSTP  ,0.000000
CNQSTQ  ,0.000000
CNQSTR  ,0.000000
CNQSTS  ,0.000000
CNQSTT  ,0.000000
CNQTKL  ,0.000000
CNQTKM  ,0.000000
CNQTKN  ,0.000000
CNQTKP  ,0.000000
CNQTKQ  ,0.000000
CNQTKS  ,0.000000
CNQTKT  ,0.000000
CNQTLK  ,0.000000
CNQTLL  ,0.000000
CNQTLM  ,0.000000
CNQTLN  ,0.000000
CNQTMK  ,0.000000
CNQTML  ,0.000000
CNQTMM  ,0.000000
CNQTMN  ,0.000000
CNQTMP  ,0.000000
CNQTMR  ,0.000000
CNQTMS  ,0.000000
CNQTMT  ,0.000000
CNQTNK  ,0.000000
CNQTNL  ,0.000000
CNQTNM  ,0.000000
CNQTNP  ,0.000000
CNQTNR  ,0.000000
CNQTNS  ,0.000000
CNQTNT  ,0.000000
CNQTON  ,0.000000
CNQTOP  ,0.000000
CNQTOQ  ,0.000000
CNQTOR  ,0.000000
CNQTOS  ,0.000000
CNQTOT  ,0.000000
CNQTPL  ,0.000000
CNQTPN  ,0.000000
CNQTPQ  ,0.000000
CNQTPR  ,0.000000
CNQTPS  ,0.000000
CNQTPT  ,0.000000
CNQTQM  ,0.000000
CNQTQN  ,0.000000
CNQTQP  ,0.000000
CNQTQQ  ,0.000000
CNQTQS  ,0.000000
CNQTRK  ,0.000000
CNQTRL  ,0.000000
CNQTRM  ,0.000000
CNQTRP  ,0.000000
CNQTRQ  ,0.000000
CNQTRR  ,0.000000
CNQTRS  ,0.000000
CNQTSL  ,0.000000
CNQTSP  ,0.000000
CNQTSQ  ,0.000000
CNQTSR  ,0.000000
CNQTTN  ,0.000000
CNQTTP  ,0.000000
CNRKNL  ,0.000000
CNRKSN  ,0.000000
CNRKSP  ,0.000000
CNRKSQ  ,0.000000
CNRKSR  ,0.000000
CNRKST  ,0.000000
CNRLQR  ,0.000000
CNRLRK  ,0.000000
CNRLRL  ,0.000000
CNRLRM  ,0.000000
CNRLRN  ,0.000000
CNRLRP  ,0.000000
CNRLRQ  ,0.000000
CNRLRS  ,0.000000
CNRLTP  ,0.000000
CNRLTQ  ,0.000000
CNRLTR  ,0.000000
CNRLTS  ,0.000000
CNRMMR  ,0.000000
CNRNKL  ,0.000000
CNRNRK  ,0.000000
CNRNRL  ,0.000000
CNRNRM  ,0.000000
CNRNRP  ,0.000000
CNRNRQ  ,0.000000
CNRNRR  ,0.000000
CNRNRS  ,0.000000
CNRNRT  ,0.000000
CNRNTN  ,0.000000
CNRNTP  ,0.000000
CNRNTQ  ,0.000000
CNRNTR  ,0.000000
CNRNTS  ,0.000000
CNRNTT  ,0.000000
CNROKK  ,0.000000
CNRPPR  ,0.000000
CNRPPS  ,0.000000
CNRPPT  ,0.000000
CNRPQK  ,0.000000
CNRPQL  ,0.000000
CNRPQM  ,0.000000
CNRPQN  ,0.000000
CNRPQQ  ,0.000000
CNRPQS  ,0.000000
CNRPST  ,0.000000
CNRPTK  ,0.000000
CNRPTL  ,0.000000
CNRPTM  ,0.000000
CNRPTT  ,0.000000
CNRQKK  ,0.000000
CNRQLQ  ,0.000000
CNRQLS  ,0.000000
CNRQLT  ,0.000000
CNRQNM  ,0.000000
CNRQNN  ,0.000000
CNRQNP  ,0.000000
CNRQNQ  ,0.000000
CNRQNR  ,0.000000
CNRQNS  ,0.000000
CNRQNT  ,0.000000
CNRQQT  ,0.000000
CNRROT  ,0.000000
CNRRPK  ,0.000000
CNRSKP  ,0.000000
CNRSKQ  ,0.000000
CNRSKS  ,0.000000
CNRSLQ  ,0.000000
CNRSLT  ,0.000000
CNRSML  ,0.000000
CNRSMN  ,0.000000
CNRSMP  ,0.000000
CNRSMQ  ,0.000000
CNRSNL  ,0.000000
CNRSOQ  ,0.000000
CNRSQL  ,0.000000
CNRSQM  ,0.000000
CNRSQN  ,0.000000
CNRSRK  ,0.000000
CNRSRL  ,0.000000
CNRSRN  ,0.000000
CNRSRP  ,0.000000
CNRSRQ  ,0.000000
CNRSSP  ,0.000000
CNRSSQ  ,0.000000
CNRSSR  ,0.000000
CNRTQQ  ,0.000000
CNRTQR  ,0.000000
CNRTQS  ,0.000000
CNRTQT  ,0.000000
CNRTRK  ,0.000000
CNRTRL  ,0.000000
CNRTRM  ,0.000000
CNRTRP  ,0.000000
CNRTRQ  ,0.000000
CNRTRR  ,0.000000
CNRTRS  ,0.000000
CNRTRT  ,0.000000
CNRTSQ  ,0.000000
CNRTSR  ,0.000000
CNRTSS  ,0.000000
CNRTST  ,0.000000
CNRTTK  ,0.000000
CNRTTL  ,0.000000
CNRTTM  ,0.000000
CNRTTN  ,0.000000
CNRTTP  ,0.000000
CNRTTQ  ,0.000000
CNRTTR  ,0.000000
CNSKKK  ,0.000000
CNSKLM  ,0.000000
CNSKLP  ,0.000000
CNSKLR  ,0.000000
CNSKLS  ,0.000000
CNSKLT  ,0.000000
CNSKNP  ,0.000000
CNSKNQ  ,0.000000
CNSKQM  ,0.000000
CNSKQQ  ,0.000000
CNSKQS  ,0.000000
CNSKRP  ,0.000000
CNSKRR  ,0.000000
CNSKRS  ,0.000000
CNSKRT  ,0.000000
CNSLKR  ,0.000000
CNSLLK  ,0.000000
CNSLLS  ,0.000000
CNSLLT  ,0.000000
CNSLQN  ,0.000000
CNSLQP  ,0.000000
CNSLQR  ,0.000000
CNSLQT  ,0.000000
CNSLRL  ,0.000000
CNSLRM  ,0.000000
CNSLSL  ,0.000000
CNSLSR  ,0.000000
CNSLST  ,0.000000
CNSMKK  ,0.000000
CNSMLT  ,0.000000
CNSMMK  ,0.000000
CNSMMM  ,0.000000
CNSMMQ  ,0.000000
CNSMMR  ,0.000000
CNSMMS  ,0.000000
CNSMMT  ,0.000000
CNSMNK  ,0.000000
CNSMNM  ,0.000000
CNSMNP  ,0.000000
CNSMNR  ,0.000000
CNSMOR  ,0.000000
CNSMOS  ,0.000000
CNSMOT  ,0.000000
CNSMRQ  ,0.000000
CNSMSL  ,0.000000
CNSMSQ  ,0.000000
CNSMSR  ,0.000000
CNSNLP  ,0.000000
CNSNLR  ,0.000000
CNSNMN  ,0.000000
CNSNMP  ,0.000000
CNSNMQ  ,0.000000
CNSNMR  ,0.000000
CNSNMS  ,0.000000
CNSNMT  ,0.000000
CNSNNK  ,0.000000
CNSNNL  ,0.000000
CNSNNT  ,0.000000
CNSNOL  ,0.000000
CNSNOQ  ,0.000000
CNSNOR  ,0.000000
CNSNPR  ,0.000000
CNSNPS  ,0.000000
CNSNPT  ,0.000000
CNSNQK  ,0.000000
CNSNQL  ,0.000000
CNSNQM  ,0.000000
CNSNQQ  ,0.000000
CNSNQR  ,0.000000
CNSNQS  ,0.000000
CNSNQT  ,0.000000
CNSNRK  ,0.000000
CNSNRL  ,0.000000
CNSNRM  ,0.000000
CNSNRP  ,0.000000
CNSNRQ  ,0.000000
CNSNRS  ,0.000000
CNSNRT  ,0.000000
CNSNSK  ,0.000000
CNSNSL  ,0.000000
CNSNSR  ,0.000000
CNSNSS  ,0.000000
CNSNST  ,0.000000
CNSNTK  ,0.000000
CNSNTL  ,0.000000
CNSNTM  ,0.000000
CNSNTN  ,0.000000
CNSNTP  ,0.000000
CNSNTQ  ,0.000000
CNSNTR  ,0.000000
CNSNTS  ,0.000000
CNSOKP  ,0.000000
CNSOKQ  ,0.000000
CNSOKR  ,0.000000
CNSOKS  ,0.000000
CNSOKT  ,0.000000
CNSOLL  ,0.000000
CNSOLN  ,0.000000
CNSOLT  ,0.000000
CNSOML  ,0.000000
CNSOMM  ,0.000000
CNSOMN  ,0.000000
CNSOMP  ,0.000000
CNSOMR  ,0.000000
CNSONP  ,0.000000
CNSONQ  ,0.000000
CNSONS  ,0.000000
CNSOPR  ,0.000000
CNSOPS  ,0.000000
CNSOPT  ,0.000000
CNSOTQ  ,0.000000
CNSOTR  ,0.000000
CNSOTS  ,0.000000
CNSOTT  ,0.000000
CNSPKK  ,0.000000
CNSPLL  ,0.000000
CNSPNQ  ,0.000000
CNSPNR  ,0.000000
CNSPNS  ,0.000000
CNSPNT  ,0.000000
CNSPOK  ,0.000000
CNSPOL  ,0.000000
CNSPOM  ,0.000000
CNSPON  ,0.000000
CNSPOP  ,0.000000
CNSPOQ  ,0.000000
CNSPOR  ,0.000000
CNSPOS  ,0.000000
CNSPOT  ,0.000000
CNSPPK  ,0.000000
CNSPPM  ,0.000000
CNSPPN  ,0.000000
CNSPPQ  ,0.000000
CNSPPR  ,0.000000
CNSPPS  ,0.000000
CNSPPT  ,0.000000
CNSPQM  ,0.000000
CNSPQN  ,0.000000
CNSPQP  ,0.000000
CNSPQQ  ,0.000000
CNSPQR  ,0.000000
CNSPQS  ,0.000000
CNSPRK  ,0.000000
CNSPRL  ,0.000000
CNSPRM  ,0.000000
CNSPRN  ,0.000000
CNSPRP  ,0.000000
CNSPRQ  ,0.000000
CNSPSK  ,0.000000
CNSPSL  ,0.000000
CNSPST  ,0.000000
CNSPTK  ,0.000000
CNSPTL  ,0.000000
CNSPTM  ,0.000000
CNSPTS  ,0.000000
CNSPTT  ,0.000000
CNSQKL  ,0.000000
CNSQKM  ,0.000000
CNSQKN  ,0.000000
CNSQKP  ,0.000000
CNSQNM  ,0.000000
CNSQNN  ,0.000000
CNSQNP  ,0.000000
CNSQNQ  ,0.000000
CNSQNR  ,0.000000
CNSQNS  ,0.000000
CNSQNT  ,0.000000
CNSQOK  ,0.000000
CNSQOL  ,0.000000
CNSQON  ,0.000000
CNSQOP  ,0.000000
CNSQOQ  ,0.000000
CNSQOR  ,0.000000
CNSQOS  ,0.000000
CNSQPK  ,0.000000
CNSQPL  ,0.000000
CNSQPM  ,0.000000
CNSQPN  ,0.000000
CNSQPP  ,0.000000
CNSQPQ  ,0.000000
CNSQPR  ,0.000000
CNSQPS  ,0.000000
CNSQQP  ,0.000000
CNSQQR  ,0.000000
CNSQRK  ,0.000000
CNSQRL  ,0.000000
CNSQRN  ,0.000000
CNSQRP  ,0.000000
CNSQRQ  ,0.000000
CNSQRR  ,0.000000
CNSQRS  ,0.000000
CNSQRT  ,0.000000
CNSQSK  ,0.000000
CNSQSL  ,0.000000
CNSQSM  ,0.000000
CNSQSN  ,0.000000
CNSQSP  ,0.000000
CNSQSQ  ,0.000000
CNSQSR  ,0.000000
CNSQTK  ,0.000000
CNSQTM  ,0.000000
CNSQTN  ,0.000000
CNSRKK  ,0.000000
CNSRNL  ,0.000000
CNSRNM  ,0.000000
CNSRNN  ,0.000000
CNSRTS  ,0.000000
CNSSLR  ,0.000000
CNSSOL  ,0.000000
CNSSON  ,0.000000
CNSSOR  ,0.000000
CNSSOS  ,0.000000
CNSSOT  ,0.000000
CNSSPL  ,0.000000
CNSSPP  ,0.000000
CNSSPQ  ,0.000000
CNSSPR  ,0.000000
CNSSPS  ,0.000000
CNSSPT  ,0.000000
CNSSQL  ,0.000000
CNSSQM  ,0.000000
CNSSQN  ,0.000000
CNSSQP  ,0.000000
CNSSQT  ,0.000000
CNSSRK  ,0.000000
CNSSRL  ,0.000000
CNSSRM  ,0.000000
CNSSRN  ,0.000000
CNSTKK  ,0.000000
CNSTOS  ,0.000000
CNSTOT  ,0.000000
CNSTPK  ,0.000000
CNSTPL  ,0.000000
CNSTPP  ,0.000000
CNSTPQ  ,0.000000
CNSTPR  ,0.000000
CNSTPS  ,0.000000
CNSTPT  ,0.000000
CNSTQK  ,0.000000
CNSTQL  ,0.000000
CNSTQN  ,0.000000
CNSTQP  ,0.000000
CNSTQQ  ,0.000000
CNSTQR  ,0.000000
CNSTQS  ,0.000000
CNSTRK  ,0.000000
CNSTRL  ,0.000000
CNSTRM  ,0.000000
CNSTRN  ,0.000000
CNSTRP  ,0.000000
CNSTRQ  ,0.000000
CNSTRR  ,0.000000
CNSTRS  ,0.000000
CNSTRT  ,0.000000
CNSTSR  ,0.000000
CNSTST  ,0.000000
CNSTTK  ,0.000000
CNSTTL  ,0.000000
CNSTTM  ,0.000000
CNSTTN  ,0.000000
CNSTTP  ,0.000000
CNSTTQ  ,0.000000
CNSTTR  ,0.000000
CNTTKK  ,0.000000
CNTTKL  ,0.000000
CNTTKN  ,0.000000
CNTTKQ  ,0.000000
CNTTKR  ,0.000000
CNTTKS  ,0.000000
CNTTKT  ,0.000000
CNTTLK  ,0.000000
CNTTLL  ,0.000000
CNTTLM  ,0.000000
CNTTLN  ,0.000000
CNTTLP  ,0.000000
CNTTLQ  ,0.000000
CNTTLR  ,0.000000
CNTTMK  ,0.000000
CNTTML  ,0.000000
CNTTMR  ,0.000000
CNTTMS  ,0.000000
CNTTMT  ,0.000000
CNTTNK  ,0.000000
CNTTNL  ,0.000000
CNTTNM  ,0.000000
CNTTNN  ,0.000000
CNTTNP  ,0.000000
CNTTNQ  ,0.000000
CNTTNR  ,0.000000
CNTTNS  ,0.000000
CNTTNT  ,0.000000
CNTTOK  ,0.000000
CNTTOL  ,0.000000
CNTTOM  ,0.000000
CNTTON  ,0.000000
CNTTOP  ,0.000000
CNTTOQ  ,0.000000
CNTTOR  ,0.000000
CNTTOS  ,0.000000
CNTTOT  ,0.000000
CNTTPK  ,0.000000
CNTTPL  ,0.000000
CNTTPM  ,0.000000
CNTTPN  ,0.000000
CNTTPR  ,0.000000
CNTTPS  ,0.000000
CNTTPT  ,0.000000
CNTTQK  ,0.000000
CNTTQL  ,0.000000
CNTTQM  ,0.000000
CNTTQN  ,0.000000
CNTTQP  ,0.000000
CNTTQR  ,0.000000
CNTTQT  ,0.000000
CNTTRK  ,0.000000
CNTTRL  ,0.000000
CNTTRN  ,0.000000
CNTTRP  ,0.000000
CNTTRQ  ,0.000000
CNTTRR  ,0.000000
CNTTRS  ,0.000000
CNTTRT  ,0.000000
CNTTSK  ,0.000000
CNTTSL  ,0.000000
CNTTSM  ,0.000000
CNTTSQ  ,0.000000
CNTTSR  ,0.000000
COHUISZA,-0.003024
CPJ007  ,0.000000
CPUEISJA,-0.003367
CQ1MILBA,0.000074
CQ4YCNJA,0.159882
CQHFJGRA,-0.000336
CR4UOFZA,0.000554
CRQVJGBA,0.001512
CRSSSOZA,0.003125
CRTAOHJA,-0.002635
CSAVDIRA,0.000533
CSHVGCZA,0.001324
CSTDB3JA,0.002266
CSYEOFZA,-0.002565
CTQHPBRA,-0.029551
CTUFGCJA,0.001773
CTYUISZA,-0.000179
CU50JFRA,-0.006910
CUBUISZA,-0.009623
CUDTSWBA,0.002727
CUF0XHZA,0.008844
CUGRP1ZA,0.002729
CUV2MKBA,0.010908
CVCEISJA,-0.036662
CVDUILRA,-0.009004
CW4DP1BA,0.003379
CWBENWZA,-0.041159
CWJMXBJA,-0.000476
CWKFVRBA,-0.001119
CWM0JFRA,0.000175
CWOJBCJA,-0.012249
CWPDTWZA,-0.001826
CWRFVSZA,-0.009642
CX2ENVBA,-0.000852
CXB772  ,0.000000
CXFMHCBA,-0.000289
CXHENVBA,-0.001328
CXL0JFBA,-0.021960
CXYEILJA,0.009257
CY2YR5BA,0.004809
CYDVGCRA,0.000230
CYHRAYZA,0.001505
CYWDB3JA,-0.003169
CYYVGCRA,0.000024
CZAFGCRA,0.001263
CZZIB4ZA,0.000214
D0WYR4BA,-0.000370
D14VJGRA,0.000598
D1VVJGRA,-0.000620
D1WEOHBA,-0.002633
D24RA0BA,0.005147
D2NYR5BA,-0.012430
D2WMGARA,0.029398
D2ZEISZA,-0.002621
D32UISJA,-0.001731
D35WWEZA,-0.000495
D3PBEPZA,0.003861
D3VICKRA,0.001100
D4CVGCRA,0.000095
D4YUOFZA,0.000496
D50LFRJA,-0.001207
D52EISZA,0.011440
D5BYR5BA,-0.007212
D5DYWBJA,0.003056
DAAG44RA,-0.002973
DAHGN   ,0.000000
DAHTYARA,-0.005073
DAKRZCZA,0.002075
DAL104  ,0.000000
DAL200  ,0.000000
DAL201  ,0.000000
DAL55   ,0.000000
DAL9890 ,0.000000
DAQUISZA,-0.000430
DBSUILRA,-0.005853
DBVUISJA,-0.009489
DC3KJFRA,0.000016
DC3VVRBA,0.000862
DC4HOEZA,-0.009677
DCG0JFRA,-0.008320
DCQENWZA,0.079958
DCW123  ,0.000000
DD5UILJA,0.000571
DDMGXZBA,0.001229
DDVZQTJA,-0.000919
DDWENVBA,-0.000655
DEEGUWBA,-0.002921
DELWUWBA,-0.002409
DEWRYYZA,0.001806
DFEBSJBA,0.002562
DG1GUWBA,-0.000849
DGC0ZBRA,0.000580
DGNXL5RA,0.001348
DHAH55BA,-0.002567
DHDXLIRA,-0.023516
DHJTEEBA,-0.000369
DHMXR2ZA,-0.000449
DIBUNVBA,-0.002993
DIHUILRA,-0.005636
DIJX1DJA,-0.000903
DIZBPOJA,0.003888
DJAL3RZA,-0.012822
DJBXLIJA,-0.001326
DJCENWZA,-0.000712
DJEEILRA,0.001846
DJMWUWRA,-0.001460
DK5WUWRA,-0.003742
DKF2WTRA,0.000010
DKHEILJA,-0.000477
DKJENWZA,-0.002447
DKSGUWRA,-0.000589
DLGYNEZA,0.001272
DLH1540 ,0.000000
DLH1541 ,0.000000
DLH1542 ,0.000000
DLH1543 ,0.000000
DLH1544 ,0.000000
DLH1546 ,0.000000
DLH1547 ,0.000000
DLH1590 ,0.000000
DLH1591 ,0.000000
DLH1594 ,0.000000
DLH1595 ,0.000000
DLH2574 ,0.000000
DLH2575 ,0.000000
DLH340  ,0.000000
DLH341  ,0.000000
DLH506  ,0.000000
DLH506D ,0.000000
DLH507  ,0.000000
DLH508  ,0.000000
DLH509  ,0.000000
DLH510  ,0.000000
DLH511  ,0.000000
DLH9921 ,0.000000
DMNF0FJA,0.000729
DN1YR4BA,0.009572
DNIYCNJA,-0.024472
DNPXPBJA,-0.150351
DNSHPBRA,0.007762
DOPIR4BA,0.011726
DORRPDZA,-0.005279
DP5HPBJA,0.005797
DPLUOHBA,0.000553
DQ40GBJA,0.000000
DQ4DPMJA,-0.000424
DQWGUWBA,0.000544
DQXDTPJA,0.000784
DRAMSCJA,0.007145
DSBAPKRA,0.001246
DSEINEJA,-0.015028
DSKWUWBA,-0.004173
DSWRSKZA,0.002428
DT745   ,0.000000
DTA702  ,0.000000
DTA703  ,0.000000
DTA745  ,0.000000
DTA746  ,0.000000
DTA747  ,0.000000
DTA748  ,0.000000
DTA7682 ,0.000000
DUSSB5ZA,-0.000131
DVBVJGBA,0.003476
DVDCEVJA,-0.001760
DVFHVNRA,-0.003132
DVPUOFZA,-0.000933
DX4FGCRA,-0.000622
DXFFGCJA,-0.000208
DXJUISZA,0.022125
DYEAPKRA,0.005201
DYEXISZA,0.000676
DYGDYFBA,-0.006764
DYHTFEZA,-0.000175
DYP0Z2ZA,0.104247
DYTYCUZA,0.005748
DYUV0FJA,-0.018176
DZOIR4BA,-0.014879
E01XL5ZA,-0.001748
E05UNWZA,-0.000755
E0KXLIZA,-0.001765
E0LJMSBA,0.016066
E0MWUWJA,-0.001440
E11UDQBA,-0.003055
E1EGUWRA,-0.001269
E1FWZGRA,0.001051
E1GJRYRA,-0.035606
E1OINEZA,0.000270
E2EHR2ZA,0.000118
E2EYR4RA,0.001173
E2HCZMRA,-0.003666
E2LIQ2RA,-0.000094
E31CATJA,-0.011391
E3DYR4BA,0.009172
E3FL3ERA,0.003601
E3IYR4RA,0.003524
E41YR4RA,0.004088
E5QYZFRA,0.013667
EANUOHBA,-0.001092
EBDVGCZA,0.001199
EBFXPBJA,0.030985
EBHJLKJA,-0.009987
EBLEIRBA,-0.011019
EC3EOHBA,-0.000193
ECDFJGRA,-0.002848
ECFIR4BA,-0.004084
ECQMDDRA,-0.003362
ECUIFERA,0.000272
ECZGWTRA,0.002988
ED3UIRBA,-0.001309
EDLFGCJA,-0.000250
EDNCOHBA,0.011826
EDW90   ,0.000000
EDW91   ,0.000000
EE5UISZA,0.003102
EEALR4RA,-0.074984
EECH1DZA,-0.004618
EEESELRA,-0.000088
EEJZBCZA,0.033254
EEWCBMRA,-0.000396
EEXKJFJA,0.003433
EEXVVRRA,-0.000028
EFEENVRA,-0.001958
EFLUNVRA,-0.002075
EFNUILZA,-0.011837
EFY0JFBA,0.001409
EG5ENWZA,0.009271
EGAUILJA,0.059056
EGHUISJA,0.003602
EGPFVRRA,0.050750
EH5SSIJA,-0.012567
EHD1WAZA,0.000828
EHDRETBA,0.001317
EHLUISJA,-0.001451
EIEMW4BA,0.000404
EIPV21RA,-0.000806
EIQFGCJA,-0.000318
EJ0UIRBA,-0.005652
EJBX1IBA,0.000672
EK261   ,0.000000
EK4EISZA,-0.002736
EKLYCKRA,0.000000
EL20JFJA,0.012064
ELG2MKRA,-0.002885
EM4EILRA,-0.029724
EM5F2QRA,-0.000788
EMDENVBA,0.000550
EMKL3TBA,-0.005346
EMLXLIZA,0.000035
EMN0JFBA,0.013015
EMNWUWJA,-0.000210
EMYENVBA,0.000465
EN3ENWZA,-0.000874
ENGUNWZA,-0.000086
ENOGUWRA,-0.000322
ENWTERJA,-0.004335
ENYHLIJA,-0.006088
EO0JMSBA,0.000000
EO0UILJA,-0.002769
EO2YNGBA,0.001432
EOEYF2BA,0.001114
EOGWUWJA,-0.004817
EP1YNEZA,-0.001310
EPRUDQRA,0.117294
EPRWUWRA,0.000821
EPSEILRA,-0.002662
EQ3YC1BA,0.003601
EQGSOHBA,0.005316
EQYEISZA,-0.015511
EQZUILJA,-0.029344
ER0EILRA,-0.000088
ERE1CDJA,0.001013
ERJ0JFBA,0.004702
ERNH1DJA,-0.004639
ERR0JFRA,0.000748
ERSEILZA,0.007791
ERSXOEZA,-0.001467
ERWENVRA,-0.000126
ES3ENVRA,-0.001778
ES5CYGRA,0.003400
ESAEISJA,0.004912
ESL2MKBA,-0.001738
ESXCSSBA,-0.002691
ET0UNVBA,-0.002004
ET3506  ,0.000000
ETD2076 ,0.000000
ETD2077 ,0.000000
ETD9632 ,0.000000
ETD9833 ,0.000000
ETH2506 ,0.000000
ETH2507 ,0.000000
ETH3501 ,0.000000
ETH3503 ,0.000000
ETH3504 ,0.000000
ETH3505 ,0.000000
ETH3506 ,0.000000
ETH3507 ,0.000000
ETH3508 ,0.000000
ETH3509 ,0.000000
ETH3528 ,0.000000
ETH3529 ,0.000000
ETH3607 ,0.000000
ETH3651 ,0.000000
ETH3653 ,0.000000
ETH3739 ,0.000000
ETH3807 ,0.000000
ETH3906 ,0.000000
ETH3913 ,0.000000
ETH3914 ,0.000000
ETH3915 ,0.000000
ETH3939 ,0.000000
ETH506  ,0.000000
ETH507  ,0.000000
ETH8301 ,0.000000
ETH8302 ,0.000000
ETMUILZA,-0.018161
ETZGUWJA,0.000866
EU0001  ,-0.000325
EU0004  ,0.001505
EU0009  ,0.003090
EU0010  ,-0.000140
EU0011  ,0.000858
EU0013  ,-0.000496
EU0015  ,-0.000081
EU0016  ,-0.000307
EU0019  ,-0.000868
EU0020  ,0.000682
EU0040  ,-0.000818
EU0041  ,-0.001991
EU0043  ,-0.007774
EU0047  ,-0.003002
EU0083  ,0.001915
EU0090  ,-0.000647
EU0091  ,0.001333
EU0102  ,0.002473
EU0104  ,-0.000042
EU0122  ,0.002847
EU0129  ,-0.000744
EU0131  ,-0.000271
EU0132  ,-0.001099
EU0133  ,-0.000926
EU0135  ,0.000787
EU0136  ,0.000758
EU0137  ,-0.001538
EU0139  ,0.000035
EU0141  ,-0.003160
EU0144  ,-0.000041
EU0145  ,0.000494
EU0146  ,-0.000275
EU0147  ,0.000138
EU0149  ,-0.000183
EU0150  ,0.000590
EU0151  ,-0.001869
EU0157  ,-0.001205
EU0159  ,-0.000012
EU0160  ,-0.000321
EU0162  ,-0.000650
EU0163  ,0.004537
EU0165  ,0.000711
EU0166  ,-0.001515
EU0167  ,-0.005492
EU0168  ,0.012841
EU0169  ,0.002153
EU0171  ,0.002263
EU0172  ,0.000754
EU0173  ,0.000000
EU0174  ,-0.000743
EU0178  ,0.000050
EU0180  ,-0.003280
EU0183  ,-0.006082
EU0184  ,0.000295
EU0185  ,0.000759
EU0186  ,0.000492
EU0188  ,-0.001626
EU0190  ,-0.000820
EU0191  ,-0.000308
EU0192  ,-0.000025
EU0193  ,-0.002155
EU0194  ,-0.000599
EU0195  ,-0.000076
EU0196  ,-0.001241
EU0198  ,-0.001436
EU0199  ,-0.014175
EU0205  ,-0.002167
EU0206  ,0.020231
EU0207  ,-0.001457
EU0208  ,0.000847
EU0210  ,0.000428
EU0216  ,0.001144
EU0223  ,0.000000
EU0225  ,0.000000
EU0227  ,0.000000
EU0228  ,0.000111
EU0229  ,-0.000245
EU0231  ,0.002693
EU0232  ,0.000868
EU0233  ,-0.006566
EU0236  ,0.000420
EU0239  ,0.000408
EU0246  ,-0.000010
EU0248  ,-0.006096
EU0253  ,0.000000
EU0260  ,-0.000175
EU0261  ,-0.000204
EU0262  ,-0.000929
EU0266  ,-0.000544
EU0268  ,0.000053
EU0269  ,-0.000019
EU0270  ,0.006304
EU0271  ,0.001469
EU0272  ,-0.000321
EU0273  ,0.002237
EU0275  ,0.009319
EU0277  ,0.001196
EU0278  ,0.001409
EU0280  ,0.000042
EU0284  ,-0.000119
EU0286  ,-0.000406
EU0287  ,-0.008831
EU0288  ,0.000725
EU0295  ,-0.005005
EU0298  ,-0.000415
EU0301  ,-0.000696
EU0302  ,-0.000903
EU0304  ,0.000626
EU0316  ,-0.001113
EU0317  ,0.000148
EU0318  ,-0.000870
EU0319  ,-0.000781
EU0322  ,0.000853
EU0323  ,-0.000708
EU0326  ,0.002652
EU0327  ,0.000779
EU0328  ,-0.005453
EU0329  ,-0.001218
EU0331  ,-0.003922
EU0333  ,-0.003085
EU0334  ,0.001775
EU0340  ,-0.005934
EU0344  ,-0.005133
EU0346  ,-0.016342
EU0348  ,0.016136
EU0349  ,-0.009293
EU0352  ,-0.015958
EU0353  ,-0.020415
EU0355  ,-0.000816
EU0358  ,0.000077
EU0359  ,0.002386
EU0360  ,-0.000259
EU0361  ,-0.000324
EU0362  ,-0.000561
EU0364  ,-0.000153
EU0365  ,-0.000045
EU0370  ,0.003607
EU0383  ,-0.028869
EU0384  ,-0.004373
EU0386  ,-0.002266
EU0387  ,0.019937
EU0388  ,-0.012419
EU0389  ,0.006818
EU0391  ,-0.012110
EU0395  ,-0.002658
EU0396  ,-0.001624
EU0397  ,0.007654
