MetaData/stationIdentification,BiasCoefficientValue/constantPredictor
CNQSNQ  ,0.000000
CNQSNR  ,0.000000
CNQSNS  ,0.000000
CNQSNT  ,0.000000
CNQSOK  ,0.000000
CNQSOL  ,0.000000
CNQSON  ,0.000000
CNQSOP  ,0.000000
CNQSOT  ,0.000000
CNQSPL  ,0.000000
CNQSPM  ,0.000000
CNQSPN  ,0.000000
CNQSPP  ,0.000000
CNQSPQ  ,0.000000
CNQSPR  ,0.000000
CNQSPS  ,0.000000
CNQSPT  ,0.000000
CNQSQK  ,0.000000
CNQSQL  ,0.000000
CNQSQM  ,0.000000
CNQSQN  ,0.000000
CNQSQP  ,0.000000
CNQSQQ  ,0.000000
CNQSQR  ,0.000000
CNQSQS  ,0.000000
CNQSQT  ,0.000000
CNQSRK  ,0.000000
CNQSRL  ,0.000000
CNQSRM  ,0.000000
CNQSRN  ,0.000000
CNQSRP  ,0.000000
CNQSRQ  ,0.000000
CNQSRR  ,0.000000
CNQSRS  ,0.000000
CNQSRT  ,0.000000
CNQSSK  ,0.000000
CNQSSQ  ,0.000000
CNQSSR  ,0.000000
CNQSTL  ,0.000000
CNQSTN  ,0.000000
CNQSTP  ,0.000000
CNQSTQ  ,0.000000
CNQSTR  ,0.000000
CNQSTS  ,0.000000
CNQSTT  ,0.000000
CNQTKL  ,0.000000
CNQTKM  ,0.000000
CNQTKN  ,0.000000
CNQTKP  ,0.000000
CNQTKQ  ,0.000000
CNQTKS  ,0.000000
CNQTKT  ,0.000000
CNQTLK  ,0.000000
CNQTLL  ,0.000000
CNQTLM  ,0.000000
CNQTLN  ,0.000000
CNQTMK  ,0.000000
CNQTML  ,0.000000
CNQTMM  ,0.000000
CNQTMN  ,0.000000
CNQTMP  ,0.000000
CNQTMR  ,0.000000
CNQTMS  ,0.000000
CNQTMT  ,0.000000
CNQTNK  ,0.000000
CNQTNL  ,0.000000
CNQTNM  ,0.000000
CNQTNP  ,0.000000
CNQTNR  ,0.000000
CNQTNS  ,0.000000
CNQTNT  ,0.000000
CNQTON  ,0.000000
CNQTOP  ,0.000000
CNQTOQ  ,0.000000
CNQTOR  ,0.000000
CNQTOS  ,0.000000
CNQTOT  ,0.000000
CNQTPL  ,0.000000
CNQTPN  ,0.000000
CNQTPQ  ,0.000000
CNQTPR  ,0.000000
CNQTPS  ,0.000000
CNQTPT  ,0.000000
CNQTQM  ,0.000000
CNQTQN  ,0.000000
CNQTQP  ,0.000000
CNQTQQ  ,0.000000
CNQTQS  ,0.000000
CNQTRK  ,0.000000
CNQTRL  ,0.000000
CNQTRM  ,0.000000
CNQTRP  ,0.000000
CNQTRQ  ,0.000000
CNQTRR  ,0.000000
CNQTRS  ,0.000000
CNQTSL  ,0.000000
CNQTSP  ,0.000000
CNQTSQ  ,0.000000
CNQTSR  ,0.000000
CNQTTN  ,0.000000
CNQTTP  ,0.000000
CNRKNL  ,0.000000
CNRKSN  ,0.000000
CNRKSP  ,0.000000
CNRKSQ  ,0.000000
CNRKSR  ,0.000000
CNRKST  ,0.000000
CNRLQR  ,0.000000
CNRLRK  ,0.000000
CNRLRL  ,0.000000
CNRLRM  ,0.000000
CNRLRN  ,0.000000
CNRLRP  ,0.000000
CNRLRQ  ,0.000000
CNRLRS  ,0.000000
CNRLTP  ,0.000000
CNRLTQ  ,0.000000
CNRLTR  ,0.000000
CNRLTS  ,0.000000
CNRMMR  ,0.000000
CNRNKL  ,0.000000
CNRNRK  ,0.000000
CNRNRL  ,0.000000
CNRNRM  ,0.000000
CNRNRP  ,0.000000
CNRNRQ  ,0.000000
CNRNRR  ,0.000000
CNRNRS  ,0.000000
CNRNRT  ,0.000000
CNRNTN  ,0.000000
CNRNTP  ,0.000000
CNRNTQ  ,0.000000
CNRNTR  ,0.000000
CNRNTS  ,0.000000
CNRNTT  ,0.000000
CNROKK  ,0.000000
CNRPPR  ,0.000000
CNRPPS  ,0.000000
CNRPPT  ,0.000000
CNRPQK  ,0.000000
CNRPQL  ,0.000000
CNRPQM  ,0.000000
CNRPQN  ,0.000000
CNRPQQ  ,0.000000
CNRPQS  ,0.000000
CNRPST  ,0.000000
CNRPTK  ,0.000000
CNRPTL  ,0.000000
CNRPTM  ,0.000000
CNRPTT  ,0.000000
CNRQKK  ,0.000000
CNRQLQ  ,0.000000
CNRQLS  ,0.000000
CNRQLT  ,0.000000
CNRQNM  ,0.000000
CNRQNN  ,0.000000
CNRQNP  ,0.000000
CNRQNQ  ,0.000000
CNRQNR  ,0.000000
CNRQNS  ,0.000000
CNRQNT  ,0.000000
CNRQQT  ,0.000000
CNRROT  ,0.000000
CNRRPK  ,0.000000
CNRSKP  ,0.000000
CNRSKQ  ,0.000000
CNRSKS  ,0.000000
CNRSLQ  ,0.000000
CNRSLT  ,0.000000
CNRSML  ,0.000000
CNRSMN  ,0.000000
CNRSMP  ,0.000000
CNRSMQ  ,0.000000
CNRSNL  ,0.000000
CNRSOQ  ,0.000000
CNRSQL  ,0.000000
CNRSQM  ,0.000000
CNRSQN  ,0.000000
CNRSRK  ,0.000000
CNRSRL  ,0.000000
CNRSRN  ,0.000000
CNRSRP  ,0.000000
CNRSRQ  ,0.000000
CNRSSP  ,0.000000
CNRSSQ  ,0.000000
CNRSSR  ,0.000000
CNRTQQ  ,0.000000
CNRTQR  ,0.000000
CNRTQS  ,0.000000
CNRTQT  ,0.000000
CNRTRK  ,0.000000
CNRTRL  ,0.000000
CNRTRM  ,0.000000
CNRTRP  ,0.000000
CNRTRQ  ,0.000000
CNRTRR  ,0.000000
CNRTRS  ,0.000000
CNRTRT  ,0.000000
CNRTSQ  ,0.000000
CNRTSR  ,0.000000
CNRTSS  ,0.000000
CNRTST  ,0.000000
CNRTTK  ,0.000000
CNRTTL  ,0.000000
CNRTTM  ,0.000000
CNRTTN  ,0.000000
CNRTTP  ,0.000000
CNRTTQ  ,0.000000
CNRTTR  ,0.000000
CNSKKK  ,0.000000
CNSKLM  ,0.000000
CNSKLP  ,0.000000
CNSKLR  ,0.000000
CNSKLS  ,0.000000
CNSKLT  ,0.000000
CNSKNP  ,0.000000
CNSKNQ  ,0.000000
CNSKQM  ,0.000000
CNSKQQ  ,0.000000
CNSKQS  ,0.000000
CNSKRP  ,0.000000
CNSKRR  ,0.000000
CNSKRS  ,0.000000
CNSKRT  ,0.000000
CNSLKR  ,0.000000
CNSLLK  ,0.000000
CNSLLS  ,0.000000
CNSLLT  ,0.000000
CNSLQN  ,0.000000
CNSLQP  ,0.000000
CNSLQR  ,0.000000
CNSLQT  ,0.000000
CNSLRL  ,0.000000
CNSLRM  ,0.000000
CNSLSL  ,0.000000
CNSLSR  ,0.000000
CNSLST  ,0.000000
CNSMKK  ,0.000000
CNSMLT  ,0.000000
CNSMMK  ,0.000000
CNSMMM  ,0.000000
CNSMMQ  ,0.000000
CNSMMR  ,0.000000
CNSMMS  ,0.000000
CNSMMT  ,0.000000
CNSMNK  ,0.000000
CNSMNM  ,0.000000
CNSMNP  ,0.000000
CNSMNR  ,0.000000
CNSMOR  ,0.000000
CNSMOS  ,0.000000
CNSMOT  ,0.000000
CNSMRQ  ,0.000000
CNSMSL  ,0.000000
CNSMSQ  ,0.000000
CNSMSR  ,0.000000
CNSNLP  ,0.000000
CNSNLR  ,0.000000
CNSNMN  ,0.000000
CNSNMP  ,0.000000
CNSNMQ  ,0.000000
CNSNMR  ,0.000000
CNSNMS  ,0.000000
CNSNMT  ,0.000000
CNSNNK  ,0.000000
CNSNNL  ,0.000000
CNSNNT  ,0.000000
CNSNOL  ,0.000000
CNSNOQ  ,0.000000
CNSNOR  ,0.000000
CNSNPR  ,0.000000
CNSNPS  ,0.000000
CNSNPT  ,0.000000
CNSNQK  ,0.000000
CNSNQL  ,0.000000
CNSNQM  ,0.000000
CNSNQQ  ,0.000000
CNSNQR  ,0.000000
CNSNQS  ,0.000000
CNSNQT  ,0.000000
CNSNRK  ,0.000000
CNSNRL  ,0.000000
CNSNRM  ,0.000000
CNSNRP  ,0.000000
CNSNRQ  ,0.000000
CNSNRS  ,0.000000
CNSNRT  ,0.000000
CNSNSK  ,0.000000
CNSNSL  ,0.000000
CNSNSR  ,0.000000
CNSNSS  ,0.000000
CNSNST  ,0.000000
CNSNTK  ,0.000000
CNSNTL  ,0.000000
CNSNTM  ,0.000000
CNSNTN  ,0.000000
CNSNTP  ,0.000000
CNSNTQ  ,0.000000
CNSNTR  ,0.000000
CNSNTS  ,0.000000
CNSOKP  ,0.000000
CNSOKQ  ,0.000000
CNSOKR  ,0.000000
CNSOKS  ,0.000000
CNSOKT  ,0.000000
CNSOLL  ,0.000000
CNSOLN  ,0.000000
CNSOLT  ,0.000000
CNSOML  ,0.000000
CNSOMM  ,0.000000
CNSOMN  ,0.000000
CNSOMP  ,0.000000
CNSOMR  ,0.000000
CNSONP  ,0.000000
CNSONQ  ,0.000000
CNSONS  ,0.000000
CNSOPR  ,0.000000
CNSOPS  ,0.000000
CNSOPT  ,0.000000
CNSOTQ  ,0.000000
CNSOTR  ,0.000000
CNSOTS  ,0.000000
CNSOTT  ,0.000000
CNSPKK  ,0.000000
CNSPLL  ,0.000000
CNSPNQ  ,0.000000
CNSPNR  ,0.000000
CNSPNS  ,0.000000
CNSPNT  ,0.000000
CNSPOK  ,0.000000
CNSPOL  ,0.000000
CNSPOM  ,0.000000
CNSPON  ,0.000000
CNSPOP  ,0.000000
CNSPOQ  ,0.000000
CNSPOR  ,0.000000
CNSPOS  ,0.000000
CNSPOT  ,0.000000
CNSPPK  ,0.000000
CNSPPM  ,0.000000
CNSPPN  ,0.000000
CNSPPQ  ,0.000000
CNSPPR  ,0.000000
CNSPPS  ,0.000000
CNSPPT  ,0.000000
CNSPQM  ,0.000000
CNSPQN  ,0.000000
CNSPQP  ,0.000000
CNSPQQ  ,0.000000
CNSPQR  ,0.000000
CNSPQS  ,0.000000
CNSPRK  ,0.000000
CNSPRL  ,0.000000
CNSPRM  ,0.000000
CNSPRN  ,0.000000
CNSPRP  ,0.000000
CNSPRQ  ,0.000000
CNSPSK  ,0.000000
CNSPSL  ,0.000000
CNSPST  ,0.000000
CNSPTK  ,0.000000
CNSPTL  ,0.000000
CNSPTM  ,0.000000
CNSPTS  ,0.000000
CNSPTT  ,0.000000
CNSQKL  ,0.000000
CNSQKM  ,0.000000
CNSQKN  ,0.000000
CNSQKP  ,0.000000
CNSQNM  ,0.000000
CNSQNN  ,0.000000
CNSQNP  ,0.000000
CNSQNQ  ,0.000000
CNSQNR  ,0.000000
CNSQNS  ,0.000000
CNSQNT  ,0.000000
CNSQOK  ,0.000000
CNSQOL  ,0.000000
CNSQON  ,0.000000
CNSQOP  ,0.000000
CNSQOQ  ,0.000000
CNSQOR  ,0.000000
CNSQOS  ,0.000000
CNSQPK  ,0.000000
CNSQPL  ,0.000000
CNSQPM  ,0.000000
CNSQPN  ,0.000000
CNSQPP  ,0.000000
CNSQPQ  ,0.000000
CNSQPR  ,0.000000
CNSQPS  ,0.000000
CNSQQP  ,0.000000
CNSQQR  ,0.000000
CNSQRK  ,0.000000
CNSQRL  ,0.000000
CNSQRN  ,0.000000
CNSQRP  ,0.000000
CNSQRQ  ,0.000000
CNSQRR  ,0.000000
CNSQRS  ,0.000000
CNSQRT  ,0.000000
CNSQSK  ,0.000000
CNSQSL  ,0.000000
CNSQSM  ,0.000000
CNSQSN  ,0.000000
CNSQSP  ,0.000000
CNSQSQ  ,0.000000
CNSQSR  ,0.000000
CNSQTK  ,0.000000
CNSQTM  ,0.000000
CNSQTN  ,0.000000
CNSRKK  ,0.000000
CNSRNL  ,0.000000
CNSRNM  ,0.000000
CNSRNN  ,0.000000
CNSRTS  ,0.000000
CNSSLR  ,0.000000
CNSSOL  ,0.000000
CNSSON  ,0.000000
CNSSOR  ,0.000000
CNSSOS  ,0.000000
CNSSOT  ,0.000000
CNSSPL  ,0.000000
CNSSPP  ,0.000000
CNSSPQ  ,0.000000
CNSSPR  ,0.000000
CNSSPS  ,0.000000
CNSSPT  ,0.000000
CNSSQL  ,0.000000
CNSSQM  ,0.000000
CNSSQN  ,0.000000
CNSSQP  ,0.000000
CNSSQT  ,0.000000
CNSSRK  ,0.000000
CNSSRL  ,0.000000
CNSSRM  ,0.000000
CNSSRN  ,0.000000
CNSTKK  ,0.000000
CNSTOS  ,0.000000
CNSTOT  ,0.000000
CNSTPK  ,0.000000
CNSTPL  ,0.000000
CNSTPP  ,0.000000
CNSTPQ  ,0.000000
CNSTPR  ,0.000000
CNSTPS  ,0.000000
CNSTPT  ,0.000000
CNSTQK  ,0.000000
CNSTQL  ,0.000000
CNSTQN  ,0.000000
CNSTQP  ,0.000000
CNSTQQ  ,0.000000
CNSTQR  ,0.000000
CNSTQS  ,0.000000
CNSTRK  ,0.000000
CNSTRL  ,0.000000
CNSTRM  ,0.000000
CNSTRN  ,0.000000
CNSTRP  ,0.000000
CNSTRQ  ,0.000000
CNSTRR  ,0.000000
CNSTRS  ,0.000000
CNSTRT  ,0.000000
CNSTSR  ,0.000000
CNSTST  ,0.000000
CNSTTK  ,0.000000
CNSTTL  ,0.000000
CNSTTM  ,0.000000
CNSTTN  ,0.000000
CNSTTP  ,0.000000
CNSTTQ  ,0.000000
CNSTTR  ,0.000000
CNTTKK  ,0.000000
CNTTKL  ,0.000000
CNTTKN  ,0.000000
CNTTKQ  ,0.000000
CNTTKR  ,0.000000
CNTTKS  ,0.000000
CNTTKT  ,0.000000
CNTTLK  ,0.000000
CNTTLL  ,0.000000
CNTTLM  ,0.000000
CNTTLN  ,0.000000
CNTTLP  ,0.000000
CNTTLQ  ,0.000000
CNTTLR  ,0.000000
CNTTMK  ,0.000000
CNTTML  ,0.000000
CNTTMR  ,0.000000
CNTTMS  ,0.000000
CNTTMT  ,0.000000
CNTTNK  ,0.000000
CNTTNL  ,0.000000
CNTTNM  ,0.000000
CNTTNN  ,0.000000
CNTTNP  ,0.000000
CNTTNQ  ,0.000000
CNTTNR  ,0.000000
CNTTNS  ,0.000000
CNTTNT  ,0.000000
CNTTOK  ,0.000000
CNTTOL  ,0.000000
CNTTOM  ,0.000000
CNTTON  ,0.000000
CNTTOP  ,0.000000
CNTTOQ  ,0.000000
CNTTOR  ,0.000000
CNTTOS  ,0.000000
CNTTOT  ,0.000000
CNTTPK  ,0.000000
CNTTPL  ,0.000000
CNTTPM  ,0.000000
CNTTPN  ,0.000000
CNTTPR  ,0.000000
CNTTPS  ,0.000000
CNTTPT  ,0.000000
CNTTQK  ,0.000000
CNTTQL  ,0.000000
CNTTQM  ,0.000000
CNTTQN  ,0.000000
CNTTQP  ,0.000000
CNTTQR  ,0.000000
CNTTQT  ,0.000000
CNTTRK  ,0.000000
CNTTRL  ,0.000000
CNTTRN  ,0.000000
CNTTRP  ,0.000000
CNTTRQ  ,0.000000
CNTTRR  ,0.000000
CNTTRS  ,0.000000
CNTTRT  ,0.000000
CNTTSK  ,0.000000
CNTTSL  ,0.000000
CNTTSM  ,0.000000
CNTTSQ  ,0.000000
CNTTSR  ,0.000000
COHUISZA,-0.468124
CPJ007  ,0.000000
CPUEISJA,-0.323638
CQ1MILBA,-0.318019
CQ4YCNJA,-0.540821
CQHFJGRA,0.504518
CR4UOFZA,-0.393717
CRQVJGBA,1.198717
CRSSSOZA,0.123998
CRTAOHJA,-0.057528
CSAVDIRA,-0.194817
CSHVGCZA,-0.214990
CSTDB3JA,-0.125663
CSYEOFZA,0.092880
CTQHPBRA,0.765199
CTUFGCJA,-0.136400
CTYUISZA,1.308701
CU50JFRA,0.480131
CUBUISZA,0.550903
CUDTSWBA,0.133103
CUF0XHZA,-0.534571
CUGRP1ZA,0.040109
CUV2MKBA,-0.288656
CVCEISJA,-0.042978
CVDUILRA,-0.228274
CW4DP1BA,0.076065
CWBENWZA,-0.465877
CWJMXBJA,-0.167054
CWKFVRBA,0.784563
CWM0JFRA,0.328842
CWOJBCJA,0.083093
CWPDTWZA,0.280399
CWRFVSZA,0.750212
CX2ENVBA,-0.002051
CXB772  ,0.000000
CXFMHCBA,0.764213
CXHENVBA,0.167946
CXL0JFBA,-0.039956
CXYEILJA,0.297712
CY2YR5BA,-0.118771
CYDVGCRA,0.153923
CYHRAYZA,-0.092368
CYWDB3JA,0.144045
CYYVGCRA,-0.152617
CZAFGCRA,-0.261925
CZZIB4ZA,-0.096764
D0WYR4BA,0.303047
D14VJGRA,1.044657
D1VVJGRA,0.630115
D1WEOHBA,0.516762
D24RA0BA,0.138025
D2NYR5BA,0.735385
D2WMGARA,-0.462997
D2ZEISZA,-0.331455
D32UISJA,0.291282
D35WWEZA,-0.047404
D3PBEPZA,0.254298
D3VICKRA,-0.162081
D4CVGCRA,-0.139470
D4YUOFZA,-0.320288
D50LFRJA,-0.132910
D52EISZA,-0.707657
D5BYR5BA,0.223089
D5DYWBJA,-0.119873
DAAG44RA,0.634874
DAHGN   ,0.000000
DAHTYARA,-0.052432
DAKRZCZA,0.371947
DAL104  ,0.000000
DAL200  ,0.000000
DAL201  ,0.000000
DAL55   ,0.000000
DAL9890 ,0.000000
DAQUISZA,-0.489667
DBSUILRA,-0.345326
DBVUISJA,0.264911
DC3KJFRA,0.247336
DC3VVRBA,-0.467622
DC4HOEZA,1.006215
DCG0JFRA,0.700851
DCQENWZA,-0.361568
DCW123  ,0.000000
DD5UILJA,1.417494
DDMGXZBA,-0.122997
DDVZQTJA,0.106951
DDWENVBA,-0.161062
DEEGUWBA,1.031600
DELWUWBA,0.667188
DEWRYYZA,0.108420
DFEBSJBA,-0.066900
DG1GUWBA,-0.188294
DGC0ZBRA,0.071770
DGNXL5RA,-0.091907
DHAH55BA,0.393522
DHDXLIRA,-0.428729
DHJTEEBA,-0.052856
DHMXR2ZA,0.388608
DIBUNVBA,-0.280430
DIHUILRA,-0.635165
DIJX1DJA,0.541224
DIZBPOJA,-0.111367
DJAL3RZA,0.051682
DJBXLIJA,-0.134316
DJCENWZA,-0.041439
DJEEILRA,1.078949
DJMWUWRA,0.482091
DK5WUWRA,0.919476
DKF2WTRA,-0.265828
DKHEILJA,-0.336696
DKJENWZA,-0.084519
DKSGUWRA,0.632880
DLGYNEZA,0.596412
DLH1540 ,0.000000
DLH1541 ,0.000000
DLH1542 ,0.000000
DLH1543 ,0.000000
DLH1544 ,0.000000
DLH1546 ,0.000000
DLH1547 ,0.000000
DLH1590 ,0.000000
DLH1591 ,0.000000
DLH1594 ,0.000000
DLH1595 ,0.000000
DLH2574 ,0.000000
DLH2575 ,0.000000
DLH340  ,0.000000
DLH341  ,0.000000
DLH506  ,0.000000
DLH506D ,0.000000
DLH507  ,0.000000
DLH508  ,0.000000
DLH509  ,0.000000
DLH510  ,0.000000
DLH511  ,0.000000
DLH9921 ,0.000000
DMNF0FJA,-0.561997
DN1YR4BA,0.267992
DNIYCNJA,-0.708761
DNPXPBJA,0.027915
DNSHPBRA,0.929524
DOPIR4BA,-0.172320
DORRPDZA,1.207871
DP5HPBJA,-0.023009
DPLUOHBA,-0.207184
DQ40GBJA,0.000000
DQ4DPMJA,0.252445
DQWGUWBA,0.149466
DQXDTPJA,0.200391
DRAMSCJA,0.123700
DSBAPKRA,-0.107085
DSEINEJA,-0.333785
DSKWUWBA,1.324163
DSWRSKZA,0.095182
DT745   ,0.000000
DTA702  ,0.000000
DTA703  ,0.000000
DTA745  ,0.000000
DTA746  ,0.000000
DTA747  ,0.000000
DTA748  ,0.000000
DTA7682 ,0.000000
DUSSB5ZA,0.082534
DVBVJGBA,0.437210
DVDCEVJA,0.077043
DVFHVNRA,1.310168
DVPUOFZA,0.161176
DX4FGCRA,-0.066395
DXFFGCJA,-0.197368
DXJUISZA,1.666351
DYEAPKRA,0.524388
DYEXISZA,1.308344
DYGDYFBA,1.328481
DYHTFEZA,0.034699
DYP0Z2ZA,-0.725145
DYTYCUZA,-0.410779
DYUV0FJA,-0.470901
DZOIR4BA,0.354471
E01XL5ZA,0.433901
E05UNWZA,0.682315
E0KXLIZA,0.153104
E0LJMSBA,0.116934
E0MWUWJA,0.539651
E11UDQBA,0.765569
E1EGUWRA,0.480256
E1FWZGRA,-0.215323
E1GJRYRA,-0.485664
E1OINEZA,0.091990
E2EHR2ZA,0.018601
E2EYR4RA,0.016085
E2HCZMRA,0.752231
E2LIQ2RA,-0.226912
E31CATJA,1.674435
E3DYR4BA,-0.102193
E3FL3ERA,0.522892
E3IYR4RA,0.163384
E41YR4RA,0.170564
E5QYZFRA,0.999016
EANUOHBA,0.462205
EBDVGCZA,-0.260720
EBFXPBJA,0.744472
EBHJLKJA,1.663778
EBLEIRBA,0.217076
EC3EOHBA,-0.157248
ECDFJGRA,0.930015
ECFIR4BA,1.645104
ECQMDDRA,0.129772
ECUIFERA,-0.539157
ECZGWTRA,-0.309755
ED3UIRBA,-0.192414
EDLFGCJA,0.138435
EDNCOHBA,0.715327
EDW90   ,0.000000
EDW91   ,0.000000
EE5UISZA,-0.595396
EEALR4RA,0.267166
EECH1DZA,-0.499256
EEESELRA,-0.106450
EEJZBCZA,-0.146129
EEWCBMRA,-0.066990
EEXKJFJA,0.890174
EEXVVRRA,-0.022173
EFEENVRA,0.425073
EFLUNVRA,0.102769
EFNUILZA,1.556920
EFY0JFBA,-0.090407
EG5ENWZA,-0.579868
EGAUILJA,-0.396111
EGHUISJA,0.371399
EGPFVRRA,0.522374
EH5SSIJA,1.328184
EHD1WAZA,0.091598
EHDRETBA,0.504519
EHLUISJA,-0.153036
EIEMW4BA,-0.250764
EIPV21RA,-0.184170
EIQFGCJA,-0.141448
EJ0UIRBA,0.277130
EJBX1IBA,-0.293515
EK261   ,0.000000
EK4EISZA,-0.417390
EKLYCKRA,0.000000
EL20JFJA,0.443008
ELG2MKRA,0.134013
EM4EILRA,-0.651868
EM5F2QRA,0.104419
EMDENVBA,-0.173967
EMKL3TBA,0.236615
EMLXLIZA,0.371731
EMN0JFBA,0.422952
EMNWUWJA,-0.254336
EMYENVBA,-0.042899
EN3ENWZA,0.494209
ENGUNWZA,-0.110258
ENOGUWRA,0.169596
ENWTERJA,0.921333
ENYHLIJA,-0.089860
EO0JMSBA,0.000000
EO0UILJA,0.311680
EO2YNGBA,0.091210
EOEYF2BA,-0.478538
EOGWUWJA,3.789910
EP1YNEZA,0.039809
EPRUDQRA,-0.674542
EPRWUWRA,0.228625
EPSEILRA,1.100167
EQ3YC1BA,0.418845
EQGSOHBA,-0.464862
EQYEISZA,-0.610391
EQZUILJA,-0.403886
ER0EILRA,-0.341260
ERE1CDJA,-0.241446
ERJ0JFBA,-0.010985
ERNH1DJA,-0.330517
ERR0JFRA,0.325533
ERSEILZA,0.186113
ERSXOEZA,-0.055615
ERWENVRA,0.664130
ES3ENVRA,-0.164850
ES5CYGRA,0.184613
ESAEISJA,0.731531
ESL2MKBA,-0.014083
ESXCSSBA,0.391825
ET0UNVBA,0.214838
ET3506  ,0.000000
ETD2076 ,0.000000
ETD2077 ,0.000000
ETD9632 ,0.000000
ETD9833 ,0.000000
ETH2506 ,0.000000
ETH2507 ,0.000000
ETH3501 ,0.000000
ETH3503 ,0.000000
ETH3504 ,0.000000
ETH3505 ,0.000000
ETH3506 ,0.000000
ETH3507 ,0.000000
ETH3508 ,0.000000
ETH3509 ,0.000000
ETH3528 ,0.000000
ETH3529 ,0.000000
ETH3607 ,0.000000
ETH3651 ,0.000000
ETH3653 ,0.000000
ETH3739 ,0.121002
ETH3807 ,0.000000
ETH3906 ,0.000000
ETH3913 ,0.000000
ETH3914 ,0.000000
ETH3915 ,0.000000
ETH3939 ,0.000000
ETH506  ,0.000000
ETH507  ,0.000000
ETH8301 ,0.000000
ETH8302 ,0.000000
ETMUILZA,-0.477212
ETZGUWJA,0.461877
EU0001  ,-0.007371
EU0004  ,-0.267078
EU0009  ,-1.039502
EU0010  ,-0.208873
EU0011  ,-0.178823
EU0013  ,0.838570
EU0015  ,-0.412240
EU0016  ,-0.148036
EU0019  ,0.334091
EU0020  ,-0.318784
EU0040  ,-0.532272
EU0041  ,0.872455
EU0043  ,1.014765
EU0047  ,1.270084
EU0083  ,-0.939967
EU0090  ,0.067689
EU0091  ,-0.390301
EU0102  ,0.227682
EU0104  ,-0.717897
EU0122  ,-0.495321
EU0129  ,0.668342
EU0131  ,-0.495733
EU0132  ,-0.584035
EU0133  ,-0.430238
EU0135  ,-0.601300
EU0136  ,-0.365738
EU0137  ,-0.131781
EU0139  ,-0.712678
EU0141  ,0.303401
EU0144  ,0.137080
EU0145  ,-0.684246
EU0146  ,0.019782
EU0147  ,0.082540
EU0149  ,-0.091266
EU0150  ,0.206215
EU0151  ,-0.098610
EU0157  ,-0.493723
EU0159  ,-0.214033
EU0160  ,-0.150466
EU0162  ,0.016700
EU0163  ,-0.520459
EU0165  ,-0.046212
EU0166  ,0.375228
EU0167  ,0.547150
EU0168  ,-0.407847
EU0169  ,-0.628762
EU0171  ,-0.244127
EU0172  ,0.037184
EU0173  ,0.000000
EU0174  ,0.093490
EU0178  ,0.740180
EU0180  ,0.046669
EU0183  ,-0.783067
EU0184  ,-0.399672
EU0185  ,0.195104
EU0186  ,-0.208934
EU0188  ,0.374109
EU0190  ,0.179753
EU0191  ,-0.292460
EU0192  ,-0.302288
EU0193  ,-0.054341
EU0194  ,-0.329239
EU0195  ,-0.217667
EU0196  ,-0.067005
EU0198  ,0.774026
EU0199  ,0.929948
EU0205  ,-0.064206
EU0206  ,0.608192
EU0207  ,-0.037479
EU0208  ,-0.629631
EU0210  ,-0.468223
EU0216  ,-0.632640
EU0223  ,0.000000
EU0225  ,0.000000
EU0227  ,0.000000
EU0228  ,-0.178493
EU0229  ,-0.312468
EU0231  ,-0.895236
EU0232  ,-0.517458
EU0233  ,0.401490
EU0236  ,-0.378990
EU0239  ,-0.564635
EU0246  ,-0.655765
EU0248  ,-0.545074
EU0253  ,0.000000
EU0260  ,-0.372049
EU0261  ,-0.378254
EU0262  ,0.519188
EU0266  ,-0.433503
EU0268  ,-0.533959
EU0269  ,-0.758931
EU0270  ,-0.189773
EU0271  ,-0.534111
EU0272  ,-0.439703
EU0273  ,-0.265294
EU0275  ,-0.489720
EU0277  ,-0.312098
EU0278  ,-0.270114
EU0280  ,0.138365
EU0284  ,0.015761
EU0286  ,-0.464556
EU0287  ,-0.164757
EU0288  ,-0.298434
EU0295  ,0.064369
EU0298  ,-0.345721
EU0301  ,0.888597
EU0302  ,-0.261986
EU0304  ,-0.539327
EU0316  ,0.875177
EU0317  ,-0.536139
EU0318  ,-0.587608
EU0319  ,0.892845
EU0322  ,-0.307932
EU0323  ,-0.056084
EU0326  ,-0.387576
EU0327  ,-0.264320
EU0328  ,1.082015
EU0329  ,0.381379
EU0331  ,0.557183
EU0333  ,-0.316187
EU0334  ,-0.107556
EU0340  ,1.784207
EU0344  ,0.545229
EU0346  ,0.741333
EU0348  ,0.271097
EU0349  ,0.209068
EU0352  ,0.299163
EU0353  ,0.793017
EU0355  ,-0.413204
EU0358  ,0.313033
EU0359  ,0.866003
EU0360  ,-0.110715
EU0361  ,-0.269650
EU0362  ,0.779321
EU0364  ,-0.374965
EU0365  ,0.995414
EU0370  ,0.203586
EU0383  ,1.754522
EU0384  ,0.533046
EU0386  ,1.000487
EU0387  ,0.399472
EU0388  ,1.112411
EU0389  ,0.539707
EU0391  ,1.784047
EU0395  ,0.929498
EU0396  ,-0.309260
EU0397  ,-0.372458
EU0398  ,-0.373227
EU0399  ,0.154269
EU0400  ,-0.191306
EU0401  ,-0.230670
EU0403  ,0.467653
EU0404  ,0.090388
EU0406  ,0.118785
EU0407  ,0.312019
EU0408  ,-0.082724
EU0409  ,-0.833877
EU0410  ,-0.046083
EU0412  ,-0.276820
EU0413  ,-0.120887
EU0414  ,-0.279568
EU0415  ,-0.408186
EU0416  ,-0.098595
