MetaData/stationIdentification,BiasCoefficientValue/constantPredictor
GIPUILJA,-0.037544
GJ0XD1RA,-0.171527
GJ5IFAZA,-0.304546
GJPWUWRA,3.521682
GJYINEZA,-0.010001
GJYZMQZA,-0.104181
GJZXLIJA,0.172025
GK2UILBA,-0.021519
GKBUNWZA,0.411101
GKI13RZA,0.425344
GKJKJGZA,0.595881
GKKUNWZA,0.755022
GKMUILRA,0.334880
GLCENWJA,0.403400
GLKXLIRA,0.015006
GLMWUWBA,0.000000
GLPUNWJA,-0.112704
GLSCW   ,0.000000
GMFV0FJA,0.558767
GMHYCNJA,-0.012853
GMYXLIBA,0.032429
GN0RPDJA,0.254345
GNDSTLBA,0.067745
GNETZFZA,0.066016
GNKBWIBA,0.255536
GNRHPBJA,0.003204
GNTIGFJA,0.534590
GOHHR2JA,0.230208
GOUCTLRA,0.014735
GP5XPBBA,0.002051
GPEIR4BA,0.567347
GPLYR4BA,0.119608
GQBUILBA,1.501467
GQKUILBA,0.860525
GQKYCWBA,-0.180207
GQLHLIRA,-0.144427
GQMYNEJA,-0.018017
GQZ1YXBA,-0.192606
GRBWUUZA,0.635234
GRWXLIRA,0.000000
GSV0GBRA,0.339370
GSWGUUZA,0.565737
GTI21   ,0.000000
GTI32   ,0.000000
GTI35   ,0.000000
GTI37   ,0.000000
GTI38   ,0.000000
GTI45   ,0.000000
GTI55   ,0.000000
GTI57   ,0.000000
GTI58   ,0.000000
GTI63   ,0.000000
GTI8052 ,0.000000
GTRGUUZA,0.432008
GU2CYCZA,0.067057
GUBXOCRA,-0.112390
GUCTTKJA,-0.024885
GUGEOHBA,-0.073165
GURICNJA,0.003471
GUW1YSJA,-0.142496
GUYX2IZA,-0.134368
GWWSFAJA,0.040747
GXKVJEZA,0.281644
GXSXPBBA,0.000396
GXZAOHRA,0.335970
GYJXLIBA,0.001748
GYOTA4ZA,0.462368
GYVXR2JA,0.742459
GZCV3JRA,0.907489
GZCYGFJA,0.632038
H0CEILRA,1.178238
H0GENWZA,0.106883
H0OH1DRA,0.675467
H0PUILRA,0.086889
H0SEILBA,-0.000048
H1CGUWBA,0.722894
H1GHLIRA,-0.007767
H1HEILBA,0.111704
H1PWUWBA,0.508580
H1RENWJA,0.015322
H2PXR2JA,-0.313727
H2UHLIBA,-0.132164
H3DDSKBA,0.063077
H4MRTJRA,0.079225
H4O2ISBA,-0.183728
H5JHPBBA,-0.001649
H5P0YRJA,-0.298270
HATUOHBA,0.087052
HB2VGCJA,-0.154814
HBCGIVBA,-0.026365
HBHVGCJA,-0.141312
HBJJJ   ,0.000027
HBJLC   ,0.000000
HBPFZ2BA,0.787079
HC2FJGBA,0.215210
HCFYCNJA,-0.013043
HCHYZYBA,-0.121007
HCMHPBRA,0.000041
HD1FJEZA,0.069935
HDKMMKBA,0.582496
HDUWIVBA,-0.077284
HDVUOFJA,-0.155253
HEOEISRA,-0.020589
HEVCVTRA,0.158973
HEWEISJA,0.424487
HEYASIZA,1.344481
HFSFVRBA,0.001404
HG3YP5JA,-0.137088
HGBYO0JA,-0.349907
HGKUISJA,-0.038754
HHHKJFBA,0.653576
HHPUISRA,0.166859
HHUHOEJA,-0.211751
HHXX1DRA,-0.000779
HHYUILBA,-0.008950
HI1VGCRA,-0.161909
HINEOFJA,0.004530
HISIR5BA,0.525179
HJ2IR5BA,0.384303
HJGRO1BA,0.003850
HJNUISJA,-0.043489
HK0007  ,-0.082066
HK0008  ,-0.049043
HK0009  ,0.031329
HK0010  ,1.313838
HK0011  ,1.294612
HK0012  ,0.643505
HK0013  ,1.647292
HK0014  ,0.612442
HK0015  ,1.090218
HK0017  ,-0.013023
HK0019  ,-0.122151
HK0023  ,-0.012834
HK0024  ,-0.106211
HK0025  ,-0.099683
HK0026  ,-0.012132
HK0027  ,-0.013701
HK0028  ,0.216555
HK0029  ,-0.009981
HK0030  ,-0.020159
HK0031  ,0.110138
HK0032  ,-0.127439
HK0033  ,-0.049926
HK0034  ,-0.283361
HK0035  ,0.174264
HK0036  ,0.089433
HK0037  ,-0.042186
HK0038  ,0.013743
HK0039  ,0.165546
HK0040  ,0.096014
HK0041  ,-0.024501
HK0042  ,0.314679
HK0043  ,0.034762
HK0044  ,0.246883
HK3COHBA,0.876074
HKIVGCRA,-0.154096
HL7402  ,1.063353
HL7569  ,-0.003400
HL7599  ,0.707069
HL7704  ,0.359360
HL7705  ,0.648222
HL7706  ,-0.119021
HL7707  ,0.208624
HL7708  ,1.016290
HL7716  ,0.054065
HL7717  ,1.130903
HL7718  ,0.634553
HL7719  ,0.754255
HL7724  ,0.415339
HL7725  ,-0.014406
HL7726  ,0.060588
HL7738  ,-0.029971
HL7772  ,-0.250588
HL7776  ,-0.377855
HLWUISRA,-0.001271
HM2ENWZA,0.081175
HM2GZRZA,-0.003365
HM2QO5JA,0.000373
HMCXWTZA,-0.101575
HMGCSQZA,0.105035
HMLWUWRA,0.522184
HMP0EVRA,0.231329
HMRWFSBA,-0.141955
HN1ENWJA,0.221831
HN3ICWBA,-0.046956
HNJZMQZA,0.305389
HNMHLIJA,0.642053
HNNEILRA,0.294037
HO5CO3ZA,0.173492
HOCYFXZA,0.002902
HOEFZRRA,0.000012
HONKS1JA,0.251983
HOTUNWZA,-0.078636
HOVUILRA,0.098477
HP4WUWBA,0.622200
HPIENWJA,0.037021
HPTXLIRA,-0.054792
HPVWUWBA,0.453041
HPWEILBA,0.190156
HQ3VYSJA,0.097914
HQHEISJA,-0.048184
HR40JFBA,0.268731
HRKFK5BA,0.016320
HRSAYGJA,0.036839
HRV0JFBA,0.390712
HSNBB0RA,0.279249
HSTUISJA,0.000953
HT5KP3ZA,0.389096
HTAFVSZA,0.461004
HTFAPNZA,0.033247
HTFHOEJA,1.532500
HTIEISRA,-0.343927
HTK04ZBA,0.009544
HUVYNEJA,-0.052925
HW0TFRZA,0.130446
HW2GUUZA,0.720400
HWETPMRA,-0.114088
HWHGUUZA,0.958795
HWSRYFJA,0.344400
HWZMHBZA,0.008119
HXAWUUZA,0.712392
HXT0Z2ZA,-0.128285
HYNENWZA,-0.149551
HYZVIPBA,-0.005162
HZ1Y5OJA,0.005404
HZEVVLJA,-0.009824
HZJGUWBA,0.530569
HZKUNWJA,-0.088195
HZMYCWBA,-0.113160
HZSKY2  ,0.000000
HZUUILRA,-0.109479
I0ZVGAZA,-0.003676
I1FIR3JA,0.264885
I1VIR3RA,-0.005285
I3C0JGRA,0.304889
I3GFVSBA,-0.289728
I3KEITBA,-0.075358
I3QJBAJA,-0.001028
IAEEITRA,0.165064
IAEWUUJA,0.670770
IALUITRA,0.226866
IAM1423 ,0.000000
IB2XLDJA,-0.011329
IB6012  ,0.000000
IB6586  ,0.000000
IB6844  ,0.000000
IB6856  ,0.000000
IBDEITBA,-0.011682
IBE0030 ,0.000000
IBE0031 ,0.000000
IBE0032 ,0.000000
IBE0033 ,0.000000
IBE0034 ,0.000000
IBE0042 ,0.000000
IBE2601 ,0.000000
IBE2602 ,0.000000
IBE2605 ,0.000000
IBE2606 ,0.000000
IBE2608 ,0.000000
IBE2609 ,0.000000
IBE6011 ,0.000000
IBE6012 ,0.000000
IBE6013 ,0.000000
IBE6014 ,0.000000
IBE6024 ,0.000000
IBE6025 ,0.000000
IBE6118 ,0.000000
IBE6202 ,0.000000
IBE6346 ,0.000000
IBE6586 ,0.000000
IBE6620 ,0.000000
IBE6824 ,0.000000
IBE6825 ,0.000000
IBE6826 ,0.000000
IBE6827 ,0.000000
IBE6829 ,0.000000
IBE6830 ,0.000000
IBE6831 ,0.000000
IBE6832 ,0.000000
IBE6833 ,0.000000
IBE6834 ,0.000000
IBE6835 ,0.000000
IBE6836 ,0.000000
IBE6841 ,0.000000
IBE6843 ,0.000000
IBE6844 ,0.000000
IBE6845 ,0.000000
IBE6856 ,0.000000
IBE6910 ,0.000000
IBE6911 ,0.000000
IBGEIEZA,-0.006251
IBQICURA,0.312693
IBTEIRZA,0.228933
IBYWUURA,1.039497
IC5XLDZA,0.750241
ICEVVSBA,0.018152
ID1HWEZA,0.094207
ID3ENXJA,0.601396
IDFUNXBA,-0.021404
IDGUNXJA,-0.088845
IDTGUURA,-0.056606
IE3DSIBA,0.137666
IEI1ZABA,-0.047725
IEIUIEJA,0.878125
IFA6278 ,0.000000
IGUSPDZA,0.816358
IH2SV2BA,0.023689
IH4KCORA,0.728396
IHIXPCJA,-0.001246
IHNUOFRA,-0.373508
IHOICOZA,0.151075
IHXRVXJA,0.022661
II3EIRZA,-0.130390
II3WUUBA,1.130775
IIBINLZA,0.000000
IIEHLDJA,-0.000340
IIGUIRZA,-0.150017
IIY0GCJA,0.348330
IJEUIEJA,-0.076166
IJGV2IZA,1.313363
IK0UNXRA,-0.156597
IK1HLDJA,-0.001881
IKGW55RA,0.016838
IKRUNXRA,-0.193805
IKWWUUBA,0.725234
IKZKJHRA,0.573244
IL4XLDRA,-0.026948
IL5UNXBA,-0.007300
ILBHPCZA,0.032300
ILEEIEZA,-0.011182
ILSENXBA,-0.363011
IMVV0MBA,0.201465
INJUOGZA,-0.265669
INLIGMBA,0.799479
INPIR3JA,0.555572
IOAFJERA,0.494766
IOAHPCRA,-0.035075
IOXYR3JA,0.000000
IP1YR3JA,0.066326
IPPCSWJA,0.045259
IPSYZ0ZA,-0.331684
IPUIR3JA,-0.194623
IQ0UIEJA,0.429770
IQCXRXZA,-0.245921
IQYGWAJA,0.326195
ITAXKZJA,1.054665
ITHXOAJA,-0.177528
ITPSB5BA,0.032173
ITRXPCJA,0.005484
IUJYR3RA,0.523385
IUPVGARA,-0.153769
IUXVGAJA,-0.077039
IWKBYABA,0.017935
IWQ0FEZA,-0.005834
IWSYR3BA,0.007147
IWUVGARA,-0.147500
IWZIR3RA,0.016714
IX2YR3BA,0.000000
IXR509G ,0.000000
IXR510G ,0.000000
IXR518G ,0.000000
IXR522G ,0.000000
IXR805  ,0.000000
IXS0IEJA,0.056308
IYHUOFBA,-0.368953
IYYG3JBA,-0.192948
IYZFJERA,0.546164
IZMQO1JA,0.178361
IZRTFYBA,0.116126
IZSYGMBA,1.389934
IZUEOGZA,-0.088799
J0AGUUBA,0.315318
J0WENXRA,-0.197885
J1IHLDRA,-0.109194
J1JENXBA,0.384044
J1N0GCRA,0.000000
J1UHRXZA,0.161333
J1XEIEJA,0.776282
J2BL3LBA,1.036592
J3C15MZA,0.287272
J3D2XHBA,-0.157656
J3FEOGZA,0.596392
J3NVJEBA,0.391729
J3QTO3ZA,0.093020
J3VDB4JA,-0.298243
J4BIR3JA,0.117688
J4KQZBRA,0.115675
J4RYCOJA,0.017978
J4STA2ZA,0.078256
J55IR3BA,0.901705
J5EYR3RA,0.012502
J5RUOGZA,-0.148379
J5XIR3JA,0.113690
JAF9451 ,0.000000
JAF9453 ,0.000000
JAF9455 ,0.000000
JAF9520 ,0.000000
JAF9540 ,0.000000
JAF9560 ,0.000000
JAF9611 ,0.000000
JAF9612 ,0.000000
JAF9613 ,0.000000
JAF9614 ,0.000000
JAF9660 ,0.000000
JAF9661 ,0.000000
JAFVGAJA,-0.111457
JANFZXBA,-0.000006
JBAIR3RA,-0.023080
JDMEITRA,0.119689
JE4EIRZA,-0.029425
JEWWUUJA,0.224920
JF5UNXJA,0.503476
JFAKEWRA,0.159992
JFBICURA,-0.104992
JFJWUURA,0.282418
JFML3SZA,0.596092
JFNXLDJA,-0.000201
JFQAYHBA,0.056356
JG4GUURA,0.580171
JG5EIEZA,-0.026511
JGBX1KBA,-0.048588
JGL2WRRA,-0.056237
JGRGVLRA,0.037436
JH2YCURA,-0.113592
JH51YVRA,0.089844
JH5UIRZA,-0.077088
JHCWUURA,0.755264
JHPKJHRA,-0.003664
JHPX1IZA,-0.006547
JHTK4HBA,1.184802
JHYYNLZA,-0.006046
JI0KEWJA,-0.162343
JJ3UITBA,-0.048381
JJ8084  ,0.000000
JJTKJGRA,0.453259
JJVTFAZA,0.196041
JKCUFSBA,-0.115604
JL3EITRA,0.003899
JL3WUUJA,0.632469
JME534W ,0.000000
JMJ0GCJA,0.389586
JMKGUUBA,2.340072
JN3EIEZA,0.697676
JNJDSIRA,0.103580
JNXGUUBA,1.280572
JO3UIEJA,-0.035475
JOEENXRA,0.610278
JOHWUUBA,0.261262
JOI0JHRA,0.567691
JOLUNXRA,0.032972
JONUIEZA,0.321428
JP9Z4479,0.007622
JP9Z4489,0.201023
JP9Z44Y9,0.037703
JP9Z4549,0.099485
JP9Z4556,0.192713
JP9Z4559,0.105409
JP9Z4569,0.093871
JP9Z4579,0.167239
JP9Z45U9,0.143904
JP9Z45V9,0.162639
JP9Z45W9,0.116828
JP9Z45X9,0.075388
JP9Z45Y9,0.137817
JP9Z4649,0.968912
JP9Z4659,0.068858
JP9Z4669,0.204695
JP9Z4679,0.159460
JP9Z4689,0.319497
JP9Z46U9,0.758163
JP9Z46V9,0.686755
JP9Z46W9,0.079043
JP9Z46X9,0.033251
JP9Z46Y9,0.138777
JP9Z4749,0.053051
JP9Z4759,0.000000
JP9Z4769,0.192876
JP9Z47U9,0.304085
JP9Z47V9,0.447913
JP9Z47X9,0.411202
JP9Z47Y9,0.104553
JP9Z4U44,0.390359
JP9Z4U48,0.131689
JP9Z4U4V,0.079816
JP9Z4U4W,0.245883
JP9Z4U66,1.934458
JP9Z4UV4,1.303462
JP9Z4UV5,0.127292
JP9Z4UV8,0.140230
JP9Z4UVU,0.146024
JP9Z4UVV,0.704390
JP9Z4UVY,0.167605
JP9Z4V49,0.148492
JP9Z4V59,0.272211
JP9Z4V69,0.181532
JP9Z4V79,0.143960
JP9Z4V89,0.099311
JP9Z4VU9,0.077983
JP9Z4VV9,0.050556
JP9Z4VW9,0.158043
JP9Z4VX9,0.181956
JP9Z4VY9,0.064302
JP9Z4X49,0.222090
JP9Z4X59,0.323590
JP9Z4X67,0.598218
JP9Z4X69,0.656639
JP9Z4X79,0.507552
JP9Z4X7X,0.576904
JP9Z4X89,0.058065
JP9Z4XU9,0.118704
JP9Z4XV9,0.302908
JP9Z4XW4,0.218302
JP9Z4XW9,0.533325
JP9Z4XX9,0.371437
JP9Z4XY9,0.311342
JP9Z575Z,0.741255
JP9Z576Z,0.166991
JP9Z5779,0.365776
JP9Z577Z,0.642398
JP9Z5789,0.113562
JP9Z578Z,1.083187
JP9Z57VZ,0.296030
JP9Z57WZ,1.014287
JP9Z57X9,-0.187146
JP9Z57XZ,0.806583
JP9Z57Y9,0.173523
JP9Z57YZ,0.864608
JP9Z5849,0.463928
JP9Z584Z,0.000000
JP9Z5859,0.247524
JP9Z585Z,0.804996
JP9Z5861,0.612559
JP9Z586Z,0.871762
JP9Z5871,0.553148
JP9Z5879,0.319528
JP9Z58UZ,0.284798
JP9Z58V9,0.789909
JP9Z58VZ,1.036759
JP9Z58W1,0.813244
JP9Z58WZ,0.693484
JP9Z58X9,0.356401
JP9Z58XZ,0.161035
JP9Z58Y1,0.582254
JP9Z58Y9,0.013964
JP9Z5W49,0.526784
JP9Z5W59,1.592362
JP9Z5W69,0.175479
JP9Z5W79,0.135697
JP9Z5WU9,0.545806
JP9Z5WV9,0.869494
JP9Z5WW9,0.648603
JP9Z5WX9,0.908052
JP9Z5WY9,0.147265
JP9Z5Y49,0.122949
JP9Z5Y4Z,0.671154
JP9Z5Y59,-0.013281
JP9Z5Y5Z,1.446646
JP9Z5Y69,0.000000
JP9Z5Y6Z,0.312359
JP9Z5Y79,0.630443
JP9Z5Y89,0.082891
JP9Z5Y8Z,0.740668
JP9Z5YU9,0.231979
JP9Z5YUZ,0.926111
JP9Z5YV9,0.127573
JP9Z5YVZ,0.412775
JP9Z5YW9,0.254408
JP9Z5YWZ,1.083055
JP9Z5YX9,0.828334
JP9Z5YY9,0.269166
JP9Z5YYZ,0.415958
JP9Z84IP,-0.256749
JP9Z85IP,0.467848
JP9Z86IP,0.154906
JP9Z87IP,-0.273461
JP9Z88U2,0.477231
JP9Z88V2,0.334199
JP9Z8UIP,0.029691
JP9Z8VIP,0.215670
JP9Z8WIP,0.201380
JP9Z8XIP,0.190193
JP9Z8Y82,0.280883
JP9Z8YIP,-0.217531
JP9ZV44Z,0.179790
JP9ZV45Z,0.056220
JP9ZV46Z,0.122179
JP9ZV47Z,0.038403
JP9ZV48Z,0.045187
JP9ZV4UZ,0.069180
JP9ZV4VZ,0.190763
JP9ZV4WZ,0.097931
JP9ZV4XZ,0.025562
JP9ZV4YZ,0.037718
JP9ZV66Z,0.673312
JP9ZV679,0.214524
JP9ZV67Z,0.754147
JP9ZV689,0.345646
JP9ZV6WZ,0.638308
JP9ZV6X9,0.113568
JP9ZV6XZ,0.194117
JP9ZV6Y9,0.134739
JP9ZV6YZ,0.532636
JP9ZV849,0.116127
JP9ZV84Z,0.332344
JP9ZV859,0.244461
JP9ZV86Z,0.016226
JP9ZV879,1.377530
JP9ZV87Z,0.364843
JP9ZV8U9,0.216010
JP9ZV8UZ,0.561713
JP9ZV8V9,0.431103
JP9ZV8VZ,0.251547
JP9ZV8W9,0.270530
JP9ZV8WZ,0.433127
JP9ZV8X9,0.633832
JP9ZV8Y9,0.974295
JP9ZVU4Z,0.040589
JP9ZVU5Z,0.227494
JP9ZVU6Z,0.042544
JP9ZVU7Z,0.033730
JP9ZVU8Z,0.040958
JP9ZVUVZ,0.122802
JP9ZVUWZ,0.003779
JP9ZVUXZ,0.113588
JP9ZVUYZ,0.208445
JP9ZVV4Z,0.021192
JP9ZVV71,0.240959
JP9ZVV79,0.263882
JP9ZVVUZ,0.063286
JP9ZVVVZ,0.033516
JP9ZVVX9,0.850405
JP9ZVVY1,0.077019
JP9ZVVY9,0.434164
JP9ZVW5Z,0.547658
JP9ZVW6Z,0.028037
JP9ZVW79,0.299970
JP9ZVW7Z,0.360650
JP9ZVWVZ,0.379567
JP9ZVWWZ,0.058735
JP9ZVWXZ,-0.243875
JP9ZVWY9,0.846177
JP9ZVWYZ,0.430866
JP9ZVX49,0.203115
JP9ZVX59,0.055909
JP9ZVX5Z,0.031953
JP9ZVX69,0.047667
JP9ZVX6Z,0.077228
JP9ZVX79,0.153286
JP9ZVX7Z,0.010536
JP9ZVXU9,0.299726
JP9ZVXV9,0.080074
JP9ZVXW9,0.546913
JP9ZVXWZ,0.019571
JP9ZVXX9,0.086305
JP9ZVXXZ,0.080914
JP9ZVXY9,0.216374
JP9ZVXYZ,0.027304
JP9ZVY5Z,0.213470
JP9ZVY6Z,0.717286
JP9ZVY7Z,0.149229
JP9ZVY89,0.889739
JP9ZVY8Z,0.084795
JP9ZVYVZ,0.373224
JP9ZVYWZ,0.424973
JP9ZVYXZ,0.187163
JP9ZVYY9,0.160701
JP9ZVYYZ,0.585663
JP9ZX649,0.707387
JP9ZX659,0.127090
JP9ZX669,-0.271063
JP9ZX679,-0.339225
JP9ZX689,0.507024
JP9ZX6U9,-0.107535
JP9ZX6V9,0.756184
JP9ZX6W9,0.393059
JP9ZX6X9,0.260311
JP9ZX6Y9,0.393112
JP9ZX749,0.026424
JP9ZX759,0.216159
JP9ZX769,0.666163
JP9ZX779,0.118530
JP9ZX789,0.345352
JP9ZX7U9,0.548918
JP9ZX7V9,0.293712
JP9ZX7W9,0.579692
JP9ZX7X9,0.627481
JP9ZX7Y9,0.143572
JP9ZX849,0.665674
JP9ZX859,0.186019
JP9ZX869,0.208163
JP9ZX879,0.717147
JP9ZX8U9,-0.055187
JP9ZX8V9,0.690473
JP9ZX8W9,0.238119
JP9ZX8X9,-0.091498
JP9ZX8Y9,0.929470
JP9ZXW89,0.020870
JP9ZXX49,1.095666
JP9ZXX59,-0.276756
JP9ZXX69,1.474330
JP9ZXX79,0.394285
JP9ZXX89,0.007990
JP9ZXXU9,0.092812
JP9ZXXV9,0.703931
JP9ZXXW9,1.173812
JP9ZXXX9,0.354505
JP9ZXXY9,-0.271861
JP9ZXY49,0.567701
JP9ZXY59,-0.201546
JP9ZXY69,0.462948
JP9ZXY79,0.089838
JP9ZXY89,-0.135876
JP9ZXYU9,0.035869
JP9ZXYV9,0.132018
JP9ZXYW9,-0.137507
JP9ZXYY9,1.093857
JP9ZY7IP,-0.251489
JP9ZY8IP,-0.301532
JP9ZYYIP,1.576476
JPDENXBA,0.649491
JPGICOZA,-0.024372
JPJXRXZA,0.794110
JPOEIEJA,0.137314
JPPXLDRA,0.013985
JPUEC3ZA,-0.006930
JPYENXBA,-0.023458
JQPEIRZA,-0.040768
JQXEITBA,-0.048379
JR1H1IZA,0.019061
JR1TXKBA,-0.002997
JR1WUURA,0.954924
JRQCEERA,0.099525
JRSHLDJA,0.000569
JRUGUURA,0.703927
JRWKZCRA,-0.193534
JSLUITBA,-0.180869
JSPGUURA,0.601409
JSYYCURA,0.005115
JTFX3UJA,0.089692
JTJYNLZA,0.018049
JTYEIRZA,0.781353
JTZUIEJA,-0.011663
JUEBTRRA,0.984204
JULUIEJA,0.530342
JVAFCBJA,-0.388665
JVVTA2ZA,-0.022166
JW32X0RA,-0.204083
JWYICNBA,-0.175879
JX1VJERA,0.218862
JXTYEJRA,-0.224927
JY3ENXRA,0.068203
JYOKJHRA,0.381988
JYTGUUBA,1.065292
JYUKGCJA,0.378533
JYXHLDRA,0.007748
JYXKEWBA,0.000041
JZ0UNXBA,0.186688
JZBTELBA,0.016491
JZGWUUBA,1.330185
JZMUIEZA,0.001054
K15FVQJA,-0.009393
K1IUIRZA,-0.048367
K2CKJHRA,0.428361
K2IHLDRA,0.151147
K2KUIRJA,-0.010627
K2KYEPJA,-0.390241
K2WGUUBA,0.333421
K2XINLJA,-0.008007
K2XZNPJA,0.140897
K3IYNLRA,0.034668
K3QUIEJA,1.095707
K3UUNXBA,0.226766
K40WU1ZA,1.222543
K4FWXFJA,-0.208807
K4G0GCRA,0.302219
K4PUNXBA,0.389322
K4RWU1ZA,0.000000
K4UL3SRA,-0.437860
K4VXLDBA,0.124962
K52DEJJA,0.307705
K52ENVZA,-0.309865
K5IEIEJA,0.728479
KA0HLDBA,-0.043375
KA0SA3BA,0.007666
KA1ENVZA,-0.221823
KA3EIERA,0.161436
KAHCFEZA,0.196426
KAOHRXJA,0.507457
KAQUNVZA,0.351160
KBAHPCRA,0.565848
KBAXIQJA,0.000376
KBBUIERA,0.225712
KBFEDIJA,-0.182471
KCWEIERA,0.406115
KCZ0COBA,-0.280057
KDODPOZA,0.025498
KE0001  ,1.974986
KE0002  ,0.976482
KE0008  ,0.000000
KE0009  ,0.000000
KE0010  ,0.779716
KE0011  ,0.000000
KEBRVXRA,0.618477
KEGYR3RA,0.495118
KEOTZHZA,0.271474
KEWYR3BA,-0.075971
KF0YR3BA,0.120898
KF2FVSBA,0.011312
KFJYR4ZA,-0.078059
KFT0FEJA,-0.063431
KFXVGABA,-0.245136
KG0FGABA,-0.046959
KGVIR4ZA,0.655324
KH4HX4BA,-0.138780
KHFAOMZA,0.271286
KICUDIRA,-0.045703
KIFHPCBA,0.026908
KJ4FGAJA,3.130442
KJJHPCBA,0.001569
KK0VJEBA,0.358174
KK0XPCBA,-0.032957
KKJFYVBA,0.790767
KL5VJLZA,0.657012
KL792   ,0.000000
KLJYGHZA,0.629439
KLKTO3JA,0.053064
KLM701  ,0.000000
KLM702  ,0.000012
KLM703  ,0.000000
KLM704  ,0.000000
KLM705  ,0.000000
KLM706  ,0.000000
KLM743  ,0.000000
KLM791  ,0.000000
KLM792  ,0.000000
KLM793  ,0.000000
KLM794  ,0.000000
KLM9966 ,0.000000
KLNYR3RA,0.104119
KLQYCORA,-0.017700
KLXEOGJA,-0.337081
KM5YR4ZA,0.021086
KMBQOOBA,0.069460
KMIGIXRA,0.307868
KO2CZDJA,0.201285
KPVFVQZA,0.392506
KPZEIRZA,-0.058933
KQDVGARA,-0.009224
KQMYR3RA,0.130110
KQYVGARA,-0.066062
KR1RATJA,0.090282
KR3VGABA,-0.115228
KRUIR4ZA,-0.011422
KSEYR4ZA,0.453273
KSXIR3BA,-0.120799
KTLMMDJA,-0.001730
KTMBSURA,0.100247
KTWVGABA,1.139884
KUUFVQZA,0.000757
KVNEIRZA,0.040718
KVNWUUBA,0.380797
KVRL3SRA,0.000000
KX130   ,0.993023
KX1GXFJA,0.918267
KX3GUUBA,0.811785
KXGWUUBA,0.685212
KXH13SJA,0.453042
KXMJW4RA,-0.228247
KYAYCIBA,-0.141621
KYJCOZRA,0.113339
KYLTS1JA,0.717544
KYYIR4ZA,0.013654
KZNASQRA,0.000000
L1RHPCBA,0.007637
L2ESSNZA,0.067246
L2JIR4ZA,-0.036659
L3IFVQJA,1.148581
L42AP1RA,0.669121
L541LKJA,0.082216
L5RUIRZA,-0.012034
LADMMDJA,0.049084
LAE1821 ,0.000000
LAN1229 ,0.000000
LAN1230 ,0.000000
LAN1232 ,0.000000
LAN1980 ,0.000000
LAN1982 ,0.000000
LAN1983 ,0.000000
LAN1986 ,0.000000
LAN700  ,0.000000
LAN701  ,0.000000
LAN702  ,0.000000
LAN704  ,0.000000
LAN705  ,0.000000
LAN706  ,0.000000
LAN707  ,0.000000
LAN708  ,0.000000
LAN710  ,0.000000
LAN711  ,0.000000
LAN712  ,0.000000
LAN713  ,0.000000
LAN9572 ,0.000000
LAN9573 ,0.000000
LAN9575 ,0.000000
LAN9578 ,0.000000
LAN9579 ,0.000000
LAN9580 ,0.000000
LAN9581 ,0.000000
LAN9950 ,0.000000
LAN9951 ,0.000000
LB0DESBA,0.257339
LB2EIRZA,0.046090
LB2H1IJA,-0.025997
LB2WUUBA,0.588173
LC2UIRJA,-0.043114
LCMUIRZA,0.000000
LCO1501 ,0.000000
LCO1502 ,0.000000
LCO1503 ,0.000000
LCO1504 ,0.000000
LCO1505 ,0.000000
LCO1506 ,0.000000
LCO1507 ,0.000000
LCO1508 ,0.000000
LCO1509 ,0.000000
LCO1721 ,0.000000
LDJHLDRA,-0.053479
LDRKYARA,-0.207082
LDXGUUBA,0.332551
LE5CTRJA,1.808882
LEBUNVZA,-0.239140
LEKUNVZA,-0.177104
LELHLDBA,-0.001977
LEMUIERA,0.316657
LEXHRXJA,0.297757
LF4YWYZA,0.911605
LFCSPQBA,0.086670
LGHEIERA,0.844084
LGPYYRRA,-0.215625
LGZXIQJA,0.013926
LHAF3NRA,-0.018492
LHOCYAZA,0.098544
LI1EIRJA,0.259978
LIEGUUBA,0.384324
LIOINLJA,-0.074175
LIV0JHRA,0.412090
LJDGU1ZA,2.086697
LJL0GCRA,0.000000
LJNENXBA,-0.196186
LJWKJHBA,0.396345
LJZEIERA,-0.011645
LK3KJHBA,0.374089
LK4UNXBA,0.486137
LKEDPURA,0.002628
LKXKGCRA,0.531253
LLJEUNRA,0.001818
LLPUIEJA,0.063156
LLVIRQ  ,0.000000
LLVWU1ZA,0.598456
LMDHOARA,0.224590
LMG737  ,0.000000
LMQBTRBA,0.106656
LNPFGAJA,0.004805
LNWICORA,0.617424
LO5SVXJA,0.186600
LODEOGZA,1.236964
LOEFJEBA,0.316159
LOLVJEBA,0.217350
LP5YR3RA,0.226147
LPE2521 ,0.000000
LPFR    ,0.000000
LPGIMVRA,1.059031
LPUMXFZA,-0.226743
LQ4UIERA,0.132531
LQTUNVZA,0.607557
LR0XRXRA,0.134537
LS4ICORA,-0.069043
LSAAMDJA,0.000000
LSDJTUZA,-0.071450
LSIXPCRA,0.005659
LSNEIERA,0.287606
LTG9832 ,0.000000
LTIGWABA,-0.498398
LU3YR4ZA,0.371141
LUAIR3BA,0.007529
LUC17   ,0.000000
LUJVGARA,-0.100152
LVBSS   ,0.000000
LVCCW   ,0.000000
LVFIR4ZA,0.009509
LVGTQ   ,0.000000
LVHQR   ,0.000000
LVIRQ   ,0.000000
LVJQW   ,0.000000
LVMHPAZA,-0.015096
LVSAV2BA,-0.004251
LWEEOGRA,-0.153213
