MetaData/stationIdentification,BiasCoefficientValue/ascentPredictor
GRWXLIRA,0.000000
GSV0GBRA,0.002411
GSWGUUZA,0.015968
GTI21   ,0.000000
GTI32   ,0.000000
GTI35   ,0.000000
GTI37   ,0.000000
GTI38   ,0.000000
GTI45   ,0.000000
GTI55   ,0.000000
GTI57   ,0.000000
GTI58   ,0.000000
GTI63   ,0.000000
GTI8052 ,0.000000
GTRGUUZA,0.020388
GU2CYCZA,-0.001500
GUBXOCRA,0.013400
GUCTTKJA,0.000024
GUGEOHBA,0.013183
GURICNJA,-0.000281
GUW1YSJA,0.019000
GUYX2IZA,0.012014
GWWSFAJA,0.000139
GXKVJEZA,0.000704
GXSXPBBA,-0.000047
GXZAOHRA,0.009103
GYJXLIBA,-0.003888
GYOTA4ZA,0.000209
GYVXR2JA,0.028983
GZCV3JRA,-0.003698
GZCYGFJA,0.007519
H0CEILRA,0.000350
H0GENWZA,0.015734
H0OH1DRA,-0.003988
H0PUILRA,0.006037
H0SEILBA,0.000000
H1CGUWBA,0.010727
H1GHLIRA,0.001374
H1HEILBA,0.001063
H1PWUWBA,0.011289
H1RENWJA,0.001059
H2PXR2JA,0.010951
H2UHLIBA,0.003182
H3DDSKBA,0.003114
H4MRTJRA,0.001794
H4O2ISBA,0.013740
H5JHPBBA,-0.000312
H5P0YRJA,0.017321
HATUOHBA,0.015453
HB2VGCJA,0.013488
HBCGIVBA,0.021282
HBHVGCJA,0.015303
HBJJJ   ,0.000002
HBJLC   ,0.000000
HBPFZ2BA,-0.007465
HC2FJGBA,0.000579
HCFYCNJA,0.000079
HCHYZYBA,0.011224
HCMHPBRA,0.000000
HD1FJEZA,-0.000483
HDKMMKBA,-0.000806
HDUWIVBA,0.004342
HDVUOFJA,0.010162
HEOEISRA,0.012740
HEVCVTRA,0.002676
HEWEISJA,0.000335
HEYASIZA,0.013556
HFSFVRBA,0.000001
HG3YP5JA,0.011442
HGBYO0JA,0.005549
HGKUISJA,-0.000748
HHHKJFBA,0.005142
HHPUISRA,-0.003652
HHUHOEJA,0.000478
HHXX1DRA,0.000377
HHYUILBA,0.000006
HI1VGCRA,0.013270
HINEOFJA,0.017194
HISIR5BA,0.006930
HJ2IR5BA,-0.000076
HJGRO1BA,0.000211
HJNUISJA,0.023537
HK0007  ,-0.009307
HK0008  ,-0.002067
HK0009  ,0.019566
HK0010  ,0.022848
HK0011  ,0.047763
HK0012  ,0.020237
HK0013  ,0.033349
HK0014  ,0.043353
HK0015  ,0.015809
HK0017  ,0.012360
HK0019  ,0.008439
HK0023  ,-0.003151
HK0024  ,0.030227
HK0025  ,0.010358
HK0026  ,0.003943
HK0027  ,0.016302
HK0028  ,0.021770
HK0029  ,0.023091
HK0030  ,-0.003043
HK0031  ,0.011945
HK0032  ,0.003279
HK0033  ,0.003680
HK0034  ,-0.010196
HK0035  ,0.011366
HK0036  ,-0.002411
HK0037  ,-0.000629
HK0038  ,0.007881
HK0039  ,-0.001906
HK0040  ,0.010824
HK0041  ,0.004014
HK0042  ,0.026153
HK0043  ,0.001805
HK0044  ,0.017826
HK3COHBA,0.017762
HKIVGCRA,0.012854
HL7402  ,0.002249
HL7569  ,0.021553
HL7599  ,0.003881
HL7704  ,-0.001184
HL7705  ,-0.008931
HL7706  ,0.009586
HL7707  ,0.010638
HL7708  ,0.024478
HL7716  ,-0.005448
HL7717  ,0.018883
HL7718  ,0.003037
HL7719  ,-0.003603
HL7724  ,0.012770
HL7725  ,0.001229
HL7726  ,0.000240
HL7738  ,0.011303
HL7772  ,0.014440
HL7776  ,0.013463
HLWUISRA,0.000718
HM2ENWZA,0.015899
HM2GZRZA,0.000030
HM2QO5JA,0.000020
HMCXWTZA,0.011632
HMGCSQZA,-0.004218
HMLWUWRA,0.001004
HMP0EVRA,0.016149
HMRWFSBA,0.013841
HN1ENWJA,0.013790
HN3ICWBA,0.001869
HNJZMQZA,0.000368
HNMHLIJA,0.008322
HNNEILRA,0.008068
HO5CO3ZA,0.001874
HOCYFXZA,0.001805
HOEFZRRA,0.000000
HONKS1JA,0.021294
HOTUNWZA,0.010851
HOVUILRA,0.005998
HP4WUWBA,0.021062
HPIENWJA,0.008470
HPTXLIRA,0.002278
HPVWUWBA,0.005635
HPWEILBA,0.000547
HQ3VYSJA,0.000407
HQHEISJA,-0.000021
HR40JFBA,0.006348
HRKFK5BA,0.000271
HRSAYGJA,0.000218
HRV0JFBA,-0.006834
HSNBB0RA,0.004261
HSTUISJA,0.002607
HT5KP3ZA,0.014116
HTAFVSZA,-0.002998
HTFAPNZA,0.002214
HTFHOEJA,0.027369
HTIEISRA,-0.000780
HTK04ZBA,0.000356
HUVYNEJA,0.023476
HW0TFRZA,0.002275
HW2GUUZA,0.020224
HWETPMRA,0.004881
HWHGUUZA,0.021143
HWSRYFJA,-0.001929
HWZMHBZA,0.000782
HXAWUUZA,0.018565
HXT0Z2ZA,0.014658
HYNENWZA,0.002445
HYZVIPBA,0.000141
HZ1Y5OJA,0.000229
HZEVVLJA,-0.000243
HZJGUWBA,0.005002
HZKUNWJA,0.006849
HZMYCWBA,0.002431
HZSKY2  ,0.000000
HZUUILRA,0.012783
I0ZVGAZA,0.010842
I1FIR3JA,-0.001045
I1VIR3RA,0.000870
I3C0JGRA,-0.003616
I3GFVSBA,0.002699
I3KEITBA,0.016904
I3QJBAJA,-0.000016
IAEEITRA,0.003317
IAEWUUJA,0.004286
IALUITRA,0.000077
IAM1423 ,0.000000
IB2XLDJA,0.001864
IB6012  ,0.000000
IB6586  ,0.000000
IB6844  ,0.000000
IB6856  ,0.000000
IBDEITBA,0.000849
IBE0030 ,0.000000
IBE0031 ,0.000000
IBE0032 ,0.000000
IBE0033 ,0.000000
IBE0034 ,0.000000
IBE0042 ,0.000000
IBE2601 ,0.000000
IBE2602 ,0.000000
IBE2605 ,0.000000
IBE2606 ,0.000000
IBE2608 ,0.000000
IBE2609 ,0.000000
IBE6011 ,0.000000
IBE6012 ,0.000000
IBE6013 ,0.000000
IBE6014 ,0.000000
IBE6024 ,0.000000
IBE6025 ,0.000000
IBE6118 ,0.000000
IBE6202 ,0.000000
IBE6346 ,0.000000
IBE6586 ,0.000000
IBE6620 ,0.000000
IBE6824 ,0.000000
IBE6825 ,0.000000
IBE6826 ,0.000000
IBE6827 ,0.000000
IBE6829 ,0.000000
IBE6830 ,0.000000
IBE6831 ,0.000000
IBE6832 ,0.000000
IBE6833 ,0.000000
IBE6834 ,0.000000
IBE6835 ,0.000000
IBE6836 ,0.000000
IBE6841 ,0.000000
IBE6843 ,0.000000
IBE6844 ,0.000000
IBE6845 ,0.000000
IBE6856 ,0.000000
IBE6910 ,0.000000
IBE6911 ,0.000000
IBGEIEZA,0.000021
IBQICURA,-0.009432
IBTEIRZA,-0.005702
IBYWUURA,0.020978
IC5XLDZA,0.002678
ICEVVSBA,0.000063
ID1HWEZA,0.011529
ID3ENXJA,0.000376
IDFUNXBA,0.000556
IDGUNXJA,0.006115
IDTGUURA,0.015763
IE3DSIBA,0.000008
IEI1ZABA,0.011823
IEIUIEJA,0.001838
IFA6278 ,0.000000
IGUSPDZA,0.002123
IH2SV2BA,0.000231
IH4KCORA,0.016621
IHIXPCJA,0.000048
IHNUOFRA,0.017789
IHOICOZA,-0.000205
IHXRVXJA,0.002612
II3EIRZA,0.004104
II3WUUBA,0.018884
IIBINLZA,0.000000
IIEHLDJA,0.000015
IIGUIRZA,0.002088
IIY0GCJA,0.012025
IJEUIEJA,-0.000054
IJGV2IZA,-0.002802
IK0UNXRA,0.016197
IK1HLDJA,0.000493
IKGW55RA,-0.000216
IKRUNXRA,0.009317
IKWWUUBA,0.013003
IKZKJHRA,0.004922
IL4XLDRA,-0.000224
IL5UNXBA,0.007727
ILBHPCZA,-0.000001
ILEEIEZA,0.013928
ILSENXBA,0.005469
IMVV0MBA,-0.006924
INJUOGZA,0.013974
INLIGMBA,0.010465
INPIR3JA,0.001687
IOAFJERA,0.001606
IOAHPCRA,-0.000262
IOXYR3JA,0.000000
IP1YR3JA,-0.001905
IPPCSWJA,-0.001187
IPSYZ0ZA,0.012690
IPUIR3JA,0.002227
IQ0UIEJA,0.011152
IQCXRXZA,-0.002460
IQYGWAJA,0.016814
ITAXKZJA,0.002310
ITHXOAJA,0.004742
ITPSB5BA,0.002187
ITRXPCJA,0.000024
IUJYR3RA,0.015727
IUPVGARA,0.015614
IUXVGAJA,0.012215
IWKBYABA,0.001176
IWQ0FEZA,-0.001245
IWSYR3BA,0.000923
IWUVGARA,0.018701
IWZIR3RA,0.002006
IX2YR3BA,0.000000
IXR509G ,0.000000
IXR510G ,0.000000
IXR518G ,0.000000
IXR522G ,0.000000
IXR805  ,0.000000
IXS0IEJA,-0.002072
IYHUOFBA,0.017037
IYYG3JBA,0.015838
IYZFJERA,-0.000850
IZMQO1JA,0.002813
IZRTFYBA,0.001896
IZSYGMBA,0.008921
IZUEOGZA,0.015111
J0AGUUBA,0.008483
J0WENXRA,0.017119
J1IHLDRA,0.003016
J1JENXBA,0.006480
J1N0GCRA,0.000000
J1UHRXZA,0.002506
J1XEIEJA,0.001118
J2BL3LBA,0.001324
J3C15MZA,0.006121
J3D2XHBA,0.014271
J3FEOGZA,0.015842
J3NVJEBA,0.011603
J3QTO3ZA,0.003486
J3VDB4JA,0.003054
J4BIR3JA,-0.000024
J4KQZBRA,0.002443
J4RYCOJA,0.000630
J4STA2ZA,0.004549
J55IR3BA,0.001142
J5EYR3RA,0.003790
J5RUOGZA,0.019630
J5XIR3JA,-0.000376
JAF9451 ,0.000000
JAF9453 ,0.000000
JAF9455 ,0.000000
JAF9520 ,0.000000
JAF9540 ,0.000000
JAF9560 ,0.000000
JAF9611 ,0.000000
JAF9612 ,0.000000
JAF9613 ,0.000000
JAF9614 ,0.000000
JAF9660 ,0.000000
JAF9661 ,0.000000
JAFVGAJA,0.016055
JANFZXBA,0.000000
JBAIR3RA,0.000792
JDMEITRA,-0.000639
JE4EIRZA,0.003880
JEWWUUJA,0.004654
JF5UNXJA,0.004018
JFAKEWRA,0.011873
JFBICURA,0.000810
JFJWUURA,0.002798
JFML3SZA,-0.000119
JFNXLDJA,-0.000007
JFQAYHBA,0.000859
JG4GUURA,-0.000263
JG5EIEZA,0.000029
JGBX1KBA,0.012012
JGL2WRRA,0.015517
JGRGVLRA,0.000418
JH2YCURA,-0.000009
JH51YVRA,0.018790
JH5UIRZA,0.003393
JHCWUURA,0.018948
JHPKJHRA,0.008137
JHPX1IZA,0.001081
JHTK4HBA,0.010077
JHYYNLZA,-0.001883
JI0KEWJA,0.005084
JJ3UITBA,0.027130
JJ8084  ,0.000000
JJTKJGRA,0.003712
JJVTFAZA,0.001318
JKCUFSBA,0.008486
JL3EITRA,0.001658
JL3WUUJA,-0.001323
JME534W ,0.000000
JMJ0GCJA,-0.001002
JMKGUUBA,0.011391
JN3EIEZA,0.011321
JNJDSIRA,0.000681
JNXGUUBA,0.030458
JO3UIEJA,0.001644
JOEENXRA,0.012305
JOHWUUBA,0.015186
JOI0JHRA,-0.002219
JOLUNXRA,0.006692
JONUIEZA,0.006168
JP9Z4479,0.002085
JP9Z4489,0.000567
JP9Z44Y9,0.000500
JP9Z4549,-0.007667
JP9Z4556,0.006958
JP9Z4559,-0.012501
JP9Z4569,-0.007312
JP9Z4579,-0.008181
JP9Z45U9,0.008940
JP9Z45V9,-0.004152
JP9Z45W9,-0.013721
JP9Z45X9,-0.001312
JP9Z45Y9,0.000300
JP9Z4649,0.015569
JP9Z4659,0.006404
JP9Z4669,-0.014262
JP9Z4679,-0.005918
JP9Z4689,-0.017550
JP9Z46U9,0.016995
JP9Z46V9,0.015573
JP9Z46W9,-0.013544
JP9Z46X9,-0.001354
JP9Z46Y9,-0.002806
JP9Z4749,-0.006206
JP9Z4759,0.000000
JP9Z4769,-0.006601
JP9Z47U9,0.007865
JP9Z47V9,-0.005775
JP9Z47X9,0.016005
JP9Z47Y9,0.005386
JP9Z4U44,0.005766
JP9Z4U48,-0.014847
JP9Z4U4V,-0.013411
JP9Z4U4W,-0.005423
JP9Z4U66,0.000337
JP9Z4UV4,0.013957
JP9Z4UV5,-0.011208
JP9Z4UV8,0.000727
JP9Z4UVU,-0.006189
JP9Z4UVV,-0.044661
JP9Z4UVY,0.010318
JP9Z4V49,-0.006354
JP9Z4V59,-0.001351
JP9Z4V69,-0.015361
JP9Z4V79,-0.007323
JP9Z4V89,0.001202
JP9Z4VU9,0.001398
JP9Z4VV9,0.001301
JP9Z4VW9,0.000055
JP9Z4VX9,-0.001505
JP9Z4VY9,-0.004278
JP9Z4X49,-0.021731
JP9Z4X59,-0.008195
JP9Z4X67,0.011508
JP9Z4X69,-0.008355
JP9Z4X79,-0.010612
JP9Z4X7X,-0.000781
JP9Z4X89,-0.010448
JP9Z4XU9,-0.011166
JP9Z4XV9,-0.012351
JP9Z4XW4,0.010409
JP9Z4XW9,-0.013068
JP9Z4XX9,-0.007448
JP9Z4XY9,-0.004551
JP9Z575Z,-0.005482
JP9Z576Z,-0.001686
JP9Z5779,-0.008098
JP9Z577Z,0.004065
JP9Z5789,0.021450
JP9Z578Z,-0.003229
JP9Z57VZ,0.001306
JP9Z57WZ,-0.015423
JP9Z57X9,0.002098
JP9Z57XZ,-0.002350
JP9Z57Y9,-0.012571
JP9Z57YZ,-0.004924
JP9Z5849,-0.040269
JP9Z584Z,0.000000
JP9Z5859,-0.010603
JP9Z585Z,-0.006586
JP9Z5861,-0.016552
JP9Z586Z,-0.000014
JP9Z5871,-0.002611
JP9Z5879,-0.002375
JP9Z58UZ,-0.002359
JP9Z58V9,-0.024553
JP9Z58VZ,0.001880
JP9Z58W1,-0.012325
JP9Z58WZ,0.006178
JP9Z58X9,-0.006402
JP9Z58XZ,0.000821
JP9Z58Y1,0.003914
JP9Z58Y9,-0.005426
JP9Z5W49,-0.004640
JP9Z5W59,0.004358
JP9Z5W69,-0.024594
JP9Z5W79,0.003019
JP9Z5WU9,-0.003815
JP9Z5WV9,0.009017
JP9Z5WW9,-0.000316
JP9Z5WX9,-0.012914
JP9Z5WY9,0.009780
JP9Z5Y49,-0.013328
JP9Z5Y4Z,0.007027
JP9Z5Y59,-0.005340
JP9Z5Y5Z,-0.008403
JP9Z5Y69,0.000000
JP9Z5Y6Z,0.004007
JP9Z5Y79,-0.021032
JP9Z5Y89,-0.009553
JP9Z5Y8Z,-0.000522
JP9Z5YU9,-0.007488
JP9Z5YUZ,-0.006499
JP9Z5YV9,-0.010769
JP9Z5YVZ,-0.005225
JP9Z5YW9,0.006152
JP9Z5YWZ,0.007735
JP9Z5YX9,-0.002969
JP9Z5YY9,-0.006098
JP9Z5YYZ,-0.004068
JP9Z84IP,-0.004644
JP9Z85IP,-0.001472
JP9Z86IP,-0.000541
JP9Z87IP,-0.003208
JP9Z88U2,0.006435
JP9Z88V2,-0.000575
JP9Z8UIP,-0.004535
JP9Z8VIP,0.003939
JP9Z8WIP,-0.013757
JP9Z8XIP,0.002346
JP9Z8Y82,-0.001753
JP9Z8YIP,0.008153
JP9ZV44Z,0.001285
JP9ZV45Z,0.002542
JP9ZV46Z,0.002326
JP9ZV47Z,-0.000095
JP9ZV48Z,0.002197
JP9ZV4UZ,-0.001650
JP9ZV4VZ,-0.002330
JP9ZV4WZ,-0.000984
JP9ZV4XZ,-0.000880
JP9ZV4YZ,0.000614
JP9ZV66Z,0.002128
JP9ZV679,-0.019710
JP9ZV67Z,0.005968
JP9ZV689,-0.022116
JP9ZV6WZ,0.005216
JP9ZV6X9,-0.034113
JP9ZV6XZ,0.002590
JP9ZV6Y9,-0.029345
JP9ZV6YZ,0.013202
JP9ZV849,-0.015023
JP9ZV84Z,-0.001709
JP9ZV859,-0.028698
JP9ZV86Z,0.001397
JP9ZV879,-0.008614
JP9ZV87Z,0.003901
JP9ZV8U9,-0.003332
JP9ZV8UZ,-0.003161
JP9ZV8V9,-0.031082
JP9ZV8VZ,-0.006433
JP9ZV8W9,-0.016310
JP9ZV8WZ,-0.000059
JP9ZV8X9,-0.013867
JP9ZV8Y9,0.002575
JP9ZVU4Z,0.003127
JP9ZVU5Z,-0.000299
JP9ZVU6Z,-0.002183
JP9ZVU7Z,-0.002296
JP9ZVU8Z,-0.007478
JP9ZVUVZ,0.010374
JP9ZVUWZ,0.001206
JP9ZVUXZ,0.006911
JP9ZVUYZ,-0.001503
JP9ZVV4Z,0.000251
JP9ZVV71,-0.005271
JP9ZVV79,-0.005844
JP9ZVVUZ,-0.003714
JP9ZVVVZ,-0.002775
JP9ZVVX9,-0.003221
JP9ZVVY1,-0.003515
JP9ZVVY9,-0.010338
JP9ZVW5Z,-0.001594
JP9ZVW6Z,-0.000965
JP9ZVW79,-0.008150
JP9ZVW7Z,0.000205
JP9ZVWVZ,0.007665
JP9ZVWWZ,-0.005035
JP9ZVWXZ,-0.000686
JP9ZVWY9,-0.018658
JP9ZVWYZ,-0.004906
JP9ZVX49,-0.008945
JP9ZVX59,-0.014261
JP9ZVX5Z,-0.000332
JP9ZVX69,-0.011756
JP9ZVX6Z,-0.004681
JP9ZVX79,-0.050055
JP9ZVX7Z,-0.002180
JP9ZVXU9,-0.008686
JP9ZVXV9,-0.014741
JP9ZVXW9,-0.018349
JP9ZVXWZ,0.000000
JP9ZVXX9,-0.022448
JP9ZVXXZ,0.001435
JP9ZVXY9,-0.032151
JP9ZVXYZ,-0.000708
JP9ZVY5Z,0.000878
JP9ZVY6Z,-0.003072
JP9ZVY7Z,-0.000198
JP9ZVY89,-0.009425
JP9ZVY8Z,0.002899
JP9ZVYVZ,0.014999
JP9ZVYWZ,0.010118
JP9ZVYXZ,-0.000649
JP9ZVYY9,0.006300
JP9ZVYYZ,-0.005655
JP9ZX649,0.007510
JP9ZX659,0.002619
JP9ZX669,0.002155
JP9ZX679,0.000846
JP9ZX689,-0.011500
JP9ZX6U9,0.002049
JP9ZX6V9,0.006499
JP9ZX6W9,0.001676
JP9ZX6X9,0.010362
JP9ZX6Y9,-0.005317
JP9ZX749,0.012091
JP9ZX759,0.009198
JP9ZX769,0.000495
JP9ZX779,0.008432
JP9ZX789,-0.013338
JP9ZX7U9,0.010849
JP9ZX7V9,0.004316
JP9ZX7W9,0.014299
JP9ZX7X9,0.005134
JP9ZX7Y9,-0.001172
JP9ZX849,-0.015603
JP9ZX859,-0.001621
JP9ZX869,-0.005843
JP9ZX879,-0.011668
JP9ZX8U9,-0.000801
JP9ZX8V9,0.006482
JP9ZX8W9,-0.003788
JP9ZX8X9,0.011078
JP9ZX8Y9,0.007699
JP9ZXW89,0.006791
JP9ZXX49,0.002144
JP9ZXX59,0.002978
JP9ZXX69,0.009325
JP9ZXX79,0.011610
JP9ZXX89,0.006339
JP9ZXXU9,-0.006193
JP9ZXXV9,-0.003727
JP9ZXXW9,0.006417
JP9ZXXX9,0.008128
JP9ZXXY9,-0.004054
JP9ZXY49,0.017749
JP9ZXY59,-0.000773
JP9ZXY69,-0.002751
JP9ZXY79,-0.004786
JP9ZXY89,0.006171
JP9ZXYU9,-0.000210
JP9ZXYV9,-0.006595
JP9ZXYW9,0.020152
JP9ZXYY9,0.009566
JP9ZY7IP,0.013547
JP9ZY8IP,0.007944
JP9ZYYIP,0.002601
JPDENXBA,0.008796
JPGICOZA,0.000207
JPJXRXZA,0.029762
JPOEIEJA,0.000129
JPPXLDRA,-0.006993
JPUEC3ZA,-0.000014
JPYENXBA,0.013200
JQPEIRZA,0.013555
JQXEITBA,0.000011
JR1H1IZA,-0.004981
JR1TXKBA,-0.000229
JR1WUURA,0.013646
JRQCEERA,0.001040
JRSHLDJA,-0.000878
JRUGUURA,-0.003353
JRWKZCRA,0.007262
JSLUITBA,0.003160
JSPGUURA,0.002632
JSYYCURA,0.000136
JTFX3UJA,0.000209
JTJYNLZA,-0.016526
JTYEIRZA,0.003900
JTZUIEJA,0.000043
JUEBTRRA,0.000833
JULUIEJA,0.011733
JVAFCBJA,0.015141
JVVTA2ZA,0.001437
JW32X0RA,0.014536
JWYICNBA,0.000048
JX1VJERA,0.001552
JXTYEJRA,0.017717
JY3ENXRA,0.009899
JYOKJHRA,0.001363
JYTGUUBA,0.012368
JYUKGCJA,0.010310
JYXHLDRA,-0.001666
JYXKEWBA,0.000003
JZ0UNXBA,0.014728
JZBTELBA,0.005427
JZGWUUBA,0.036012
JZMUIEZA,0.010443
K15FVQJA,0.000210
K1IUIRZA,0.007143
K2CKJHRA,0.007614
K2IHLDRA,0.003146
K2KUIRJA,-0.001175
K2KYEPJA,0.018244
K2WGUUBA,0.009170
K2XINLJA,0.000597
K2XZNPJA,-0.000817
K3IYNLRA,-0.011843
K3QUIEJA,0.001583
K3UUNXBA,0.002525
K40WU1ZA,0.027588
K4FWXFJA,0.027644
K4G0GCRA,0.001647
K4PUNXBA,0.009040
K4RWU1ZA,0.000000
K4UL3SRA,0.000004
K4VXLDBA,-0.036918
K52DEJJA,0.003312
K52ENVZA,0.006988
K5IEIEJA,0.011452
KA0HLDBA,-0.006029
KA0SA3BA,0.001414
KA1ENVZA,0.003921
KA3EIERA,0.001179
KAHCFEZA,0.000750
KAOHRXJA,-0.002425
KAQUNVZA,0.007570
KBAHPCRA,0.000928
KBAXIQJA,0.000005
KBBUIERA,0.004440
KBFEDIJA,0.020642
KCWEIERA,-0.007236
KCZ0COBA,0.007568
KDODPOZA,0.001556
KE0001  ,0.026556
KE0002  ,0.024264
KE0008  ,0.000000
KE0009  ,0.000000
KE0010  ,0.016550
KE0011  ,0.000000
KEBRVXRA,-0.001747
KEGYR3RA,0.000225
KEOTZHZA,-0.002961
KEWYR3BA,0.000745
KF0YR3BA,-0.000513
KF2FVSBA,-0.000021
KFJYR4ZA,0.005840
KFT0FEJA,0.002028
KFXVGABA,0.016490
KG0FGABA,0.014626
KGVIR4ZA,-0.001978
KH4HX4BA,0.020029
KHFAOMZA,0.005171
KICUDIRA,0.012907
KIFHPCBA,0.000030
KJ4FGAJA,0.003390
KJJHPCBA,-0.000001
KK0VJEBA,-0.000564
KK0XPCBA,0.000082
KKJFYVBA,-0.002268
KL5VJLZA,0.001436
KL792   ,0.000000
KLJYGHZA,0.009138
KLKTO3JA,0.004225
KLM701  ,0.000000
KLM702  ,0.000000
KLM703  ,0.000000
KLM704  ,0.000000
KLM705  ,0.000000
KLM706  ,0.000000
KLM743  ,0.000000
KLM791  ,0.000000
KLM792  ,0.000000
KLM793  ,0.000000
KLM794  ,0.000000
KLM9966 ,0.000000
KLNYR3RA,-0.001182
KLQYCORA,-0.000202
KLXEOGJA,0.018338
KM5YR4ZA,0.001277
KMBQOOBA,0.003211
KMIGIXRA,0.000674
KO2CZDJA,-0.002748
KPVFVQZA,0.008021
KPZEIRZA,0.014870
KQDVGARA,0.008544
KQMYR3RA,-0.000893
KQYVGARA,0.014207
KR1RATJA,0.005038
KR3VGABA,0.014326
KRUIR4ZA,0.001530
KSEYR4ZA,0.006613
KSXIR3BA,0.001983
KTLMMDJA,0.000996
KTMBSURA,0.003926
KTWVGABA,0.013879
KUUFVQZA,0.000036
KVNEIRZA,0.000431
KVNWUUBA,-0.002213
KVRL3SRA,0.000000
KX130   ,-0.011791
KX1GXFJA,-0.037694
KX3GUUBA,0.012739
KXGWUUBA,0.025669
KXH13SJA,0.000628
KXMJW4RA,0.018414
KYAYCIBA,0.014805
KYJCOZRA,0.001259
KYLTS1JA,-0.002142
KYYIR4ZA,-0.001244
KZNASQRA,0.000000
L1RHPCBA,0.000002
L2ESSNZA,0.005533
L2JIR4ZA,0.001254
L3IFVQJA,-0.000042
L42AP1RA,0.007148
L541LKJA,0.001160
L5RUIRZA,0.002379
LADMMDJA,-0.002563
LAE1821 ,0.000000
LAN1229 ,0.000000
LAN1230 ,0.000000
LAN1232 ,0.000000
LAN1980 ,0.000000
LAN1982 ,0.000000
LAN1983 ,0.000000
LAN1986 ,0.000000
LAN700  ,0.000000
LAN701  ,0.000000
LAN702  ,0.000000
LAN704  ,0.000000
LAN705  ,0.000000
LAN706  ,0.000000
LAN707  ,0.000000
LAN708  ,0.000000
LAN710  ,0.000000
LAN711  ,0.000000
LAN712  ,0.000000
LAN713  ,0.000000
LAN9572 ,0.000000
LAN9573 ,0.000000
LAN9575 ,0.000000
LAN9578 ,0.000000
LAN9579 ,0.000000
LAN9580 ,0.000000
LAN9581 ,0.000000
LAN9950 ,0.000000
LAN9951 ,0.000000
LB0DESBA,0.002331
LB2EIRZA,0.000145
LB2H1IJA,0.004579
LB2WUUBA,0.002535
LC2UIRJA,0.010066
LCMUIRZA,0.000000
LCO1501 ,0.000000
LCO1502 ,0.000000
LCO1503 ,0.000000
LCO1504 ,0.000000
LCO1505 ,0.000000
LCO1506 ,0.000000
LCO1507 ,0.000000
LCO1508 ,0.000000
LCO1509 ,0.000000
LCO1721 ,0.000000
LDJHLDRA,0.009410
LDRKYARA,0.013821
LDXGUUBA,0.007369
LE5CTRJA,0.000015
LEBUNVZA,0.003995
LEKUNVZA,0.017191
LELHLDBA,0.000173
LEMUIERA,0.000317
LEXHRXJA,-0.002368
LF4YWYZA,-0.000319
LFCSPQBA,-0.001582
LGHEIERA,0.004474
LGPYYRRA,0.013961
LGZXIQJA,0.001006
LHAF3NRA,0.000366
LHOCYAZA,0.002193
LI1EIRJA,0.008398
LIEGUUBA,0.014670
LIOINLJA,0.002924
LIV0JHRA,-0.000707
LJDGU1ZA,0.018736
LJL0GCRA,0.000000
LJNENXBA,0.007432
LJWKJHBA,0.011374
LJZEIERA,-0.000330
LK3KJHBA,-0.002885
LK4UNXBA,0.014086
LKEDPURA,0.000298
LKXKGCRA,0.003290
LLJEUNRA,0.000098
LLPUIEJA,0.008487
LLVIRQ  ,0.000000
LLVWU1ZA,0.029226
LMDHOARA,0.019676
LMG737  ,0.000000
LMQBTRBA,0.005192
LNPFGAJA,0.014171
LNWICORA,-0.000107
LO5SVXJA,0.001680
LODEOGZA,0.032377
LOEFJEBA,0.002196
LOLVJEBA,0.005395
LP5YR3RA,-0.003095
LPE2521 ,0.000000
LPFR    ,0.000000
LPGIMVRA,0.016701
LPUMXFZA,0.016016
LQ4UIERA,0.000032
LQTUNVZA,0.013697
LR0XRXRA,0.005342
LS4ICORA,0.000144
LSAAMDJA,0.000000
LSDJTUZA,0.002778
LSIXPCRA,0.000009
LSNEIERA,0.010904
LTG9832 ,0.000000
LTIGWABA,0.017483
LU3YR4ZA,-0.000039
LUAIR3BA,0.005339
LUC17   ,0.000000
LUJVGARA,0.011619
LVBSS   ,0.000000
LVCCW   ,0.000000
LVFIR4ZA,-0.000391
LVGTQ   ,0.000000
LVHQR   ,0.000000
LVIRQ   ,0.000000
LVJQW   ,0.000000
LVMHPAZA,0.000537
LVSAV2BA,0.000091
LWEEOGRA,0.011704
LWGYR3BA,0.000604
LWUXPAZA,-0.000007
LWVMMDZA,-0.000265
LXHVGABA,0.013926
LXJ651  ,0.000000
LXJ90   ,0.000000
LXQEOGJA,0.016667
LY40KDZA,0.000166
LY5DYEJA,0.000345
LYIBFEBA,0.003201
LZZDFGZA,0.024466
M010GCRA,0.002621
M04UIRJA,-0.001736
M0CYNLJA,0.000022
M0FKJHBA,0.006593
M0VUIRJA,0.007113
M1AXLDRA,-0.001529
M1BUNXBA,0.015806
M1EDYGBA,0.002186
M1HUIERA,0.000001
M2LXPCRA,0.001235
M2YEOFBA,0.002402
M3DFJEBA,-0.005632
M3KIR3RA,0.001102
M3ZKYLJA,0.015901
M4IF0HZA,-0.001955
M52YR3RA,0.009721
M5GBPKRA,0.001173
M5OEOGJA,0.014822
MARIA   ,0.000000
MAUIR3RA,-0.002921
MB0DWBBA,0.000382
MBBET1RA,-0.000029
MBVFGARA,0.013639
MCCATVZA,0.000000
MCDDTLRA,0.002366
