MetaData/stationIdentification,BiasCoefficientValue/ascentSquaredPredictor
GES641R ,0.000000
GFJHR2ZA,0.000000
GFOBA2BA,0.001055
GGZMSCJA,0.000023
GHGXDOBA,0.000675
GHK1DJRA,0.001003
GHVBTQZA,0.001076
GIPUILJA,-0.000078
GJ0XD1RA,0.000917
GJ5IFAZA,0.001329
GJPWUWRA,0.001084
GJYINEZA,-0.000520
GJYZMQZA,0.000023
GJZXLIJA,-0.000913
GK2UILBA,-0.000012
GKBUNWZA,-0.001166
GKI13RZA,0.000100
GKJKJGZA,0.000312
GKKUNWZA,-0.002735
GKMUILRA,0.000299
GLCENWJA,-0.002112
GLKXLIRA,0.003458
GLMWUWBA,0.000000
GLPUNWJA,-0.000335
GLSCW   ,0.000000
GMFV0FJA,0.000236
GMHYCNJA,-0.000009
GMYXLIBA,0.001046
GN0RPDJA,0.003934
GNDSTLBA,0.000234
GNETZFZA,0.000365
GNKBWIBA,0.005413
GNRHPBJA,0.000007
GNTIGFJA,0.003458
GOHHR2JA,-0.000987
GOUCTLRA,-0.000011
GP5XPBBA,0.000033
GPEIR4BA,0.001261
GPLYR4BA,0.000911
GQBUILBA,0.000335
GQKUILBA,-0.002902
GQKYCWBA,0.000567
GQLHLIRA,-0.000482
GQMYNEJA,0.000730
GQZ1YXBA,0.001670
GRBWUUZA,-0.001352
GRWXLIRA,0.000000
GSV0GBRA,0.000927
GSWGUUZA,-0.001627
GTI21   ,0.000000
GTI32   ,0.000000
GTI35   ,0.000000
GTI37   ,0.000000
GTI38   ,0.000000
GTI45   ,0.000000
GTI55   ,0.000000
GTI57   ,0.000000
GTI58   ,0.000000
GTI63   ,0.000000
GTI8052 ,0.000000
GTRGUUZA,-0.001429
GU2CYCZA,0.002677
GUBXOCRA,0.001103
GUCTTKJA,-0.000011
GUGEOHBA,0.000541
GURICNJA,-0.000020
GUW1YSJA,0.001496
GUYX2IZA,0.000889
GWWSFAJA,-0.000314
GXKVJEZA,0.015242
GXSXPBBA,0.000005
GXZAOHRA,0.021498
GYJXLIBA,0.000463
GYOTA4ZA,-0.000947
GYVXR2JA,-0.001623
GZCV3JRA,-0.001336
GZCYGFJA,-0.000834
H0CEILRA,0.000064
H0GENWZA,-0.000485
H0OH1DRA,0.012304
H0PUILRA,0.002680
H0SEILBA,0.000000
H1CGUWBA,-0.001225
H1GHLIRA,-0.000525
H1HEILBA,0.003258
H1PWUWBA,-0.001375
H1RENWJA,-0.000180
H2PXR2JA,0.000018
H2UHLIBA,-0.000848
H3DDSKBA,0.000106
H4MRTJRA,0.006356
H4O2ISBA,0.000960
H5JHPBBA,-0.000029
H5P0YRJA,0.000883
HATUOHBA,0.000263
HB2VGCJA,0.000659
HBCGIVBA,-0.002793
HBHVGCJA,0.000583
HBJJJ   ,0.000045
HBJLC   ,0.000000
HBPFZ2BA,0.003340
HC2FJGBA,0.004635
HCFYCNJA,-0.000007
HCHYZYBA,0.000529
HCMHPBRA,0.000000
HD1FJEZA,0.005482
HDKMMKBA,0.000150
HDUWIVBA,-0.000511
HDVUOFJA,0.000378
HEOEISRA,-0.000209
HEVCVTRA,0.000437
HEWEISJA,0.000002
HEYASIZA,0.002273
HFSFVRBA,0.000006
HG3YP5JA,0.001095
HGBYO0JA,-0.000478
HGKUISJA,0.000277
HHHKJFBA,-0.000603
HHPUISRA,0.000253
HHUHOEJA,-0.000431
HHXX1DRA,-0.000303
HHYUILBA,-0.000006
HI1VGCRA,0.000293
HINEOFJA,-0.000252
HISIR5BA,-0.005994
HJ2IR5BA,0.019003
HJGRO1BA,0.000030
HJNUISJA,-0.002170
HK0007  ,-0.000312
HK0008  ,-0.000539
HK0009  ,0.000239
HK0010  ,-0.007613
HK0011  ,-0.007709
HK0012  ,-0.005426
HK0013  ,-0.006978
HK0014  ,-0.005579
HK0015  ,-0.004394
HK0017  ,-0.000947
HK0019  ,-0.000814
HK0023  ,0.000164
HK0024  ,-0.001468
HK0025  ,-0.000493
HK0026  ,-0.001888
HK0027  ,-0.000115
HK0028  ,-0.001314
HK0029  ,-0.001828
HK0030  ,-0.000583
HK0031  ,-0.002977
HK0032  ,0.000183
HK0033  ,-0.001016
HK0034  ,-0.001667
HK0035  ,-0.001288
HK0036  ,-0.000933
HK0037  ,-0.001992
HK0038  ,-0.000245
HK0039  ,0.000629
HK0040  ,-0.001106
HK0041  ,-0.001645
HK0042  ,-0.000943
HK0043  ,-0.000055
HK0044  ,-0.000807
HK3COHBA,0.003359
HKIVGCRA,-0.000044
HL7402  ,-0.005216
HL7569  ,-0.000679
HL7599  ,-0.000119
HL7704  ,0.000700
HL7705  ,0.000547
HL7706  ,-0.000465
HL7707  ,-0.000921
HL7708  ,-0.000231
HL7716  ,-0.001852
HL7717  ,-0.003629
HL7718  ,-0.000464
HL7719  ,0.000258
HL7724  ,-0.001981
HL7725  ,0.001153
HL7726  ,0.000212
HL7738  ,-0.000603
HL7772  ,0.000539
HL7776  ,-0.000207
HLWUISRA,-0.002752
HM2ENWZA,-0.002581
HM2GZRZA,0.000006
HM2QO5JA,-0.000001
HMCXWTZA,0.000908
HMGCSQZA,0.009432
HMLWUWRA,0.000008
HMP0EVRA,-0.000121
HMRWFSBA,0.001056
HN1ENWJA,-0.002502
HN3ICWBA,-0.000322
HNJZMQZA,-0.000023
HNMHLIJA,-0.003046
HNNEILRA,-0.001603
HO5CO3ZA,0.000722
HOCYFXZA,0.000758
HOEFZRRA,0.000001
HONKS1JA,0.000040
HOTUNWZA,-0.001197
HOVUILRA,0.000101
HP4WUWBA,-0.001850
HPIENWJA,-0.001041
HPTXLIRA,0.002890
HPVWUWBA,-0.000710
HPWEILBA,0.000060
HQ3VYSJA,0.003041
HQHEISJA,-0.000007
HR40JFBA,0.000153
HRKFK5BA,0.000033
HRSAYGJA,0.000096
HRV0JFBA,0.001272
HSNBB0RA,0.000731
HSTUISJA,-0.000423
HT5KP3ZA,0.000486
HTAFVSZA,0.004726
HTFAPNZA,0.000340
HTFHOEJA,-0.016222
HTIEISRA,0.000056
HTK04ZBA,0.000033
HUVYNEJA,-0.003151
HW0TFRZA,0.000221
HW2GUUZA,-0.002703
HWETPMRA,-0.001485
HWHGUUZA,-0.002105
HWSRYFJA,-0.002871
HWZMHBZA,0.000016
HXAWUUZA,-0.001373
HXT0Z2ZA,0.000602
HYNENWZA,0.000079
HYZVIPBA,0.000013
HZ1Y5OJA,0.000024
HZEVVLJA,-0.000088
HZJGUWBA,0.000162
HZKUNWJA,-0.001219
HZMYCWBA,-0.000409
HZSKY2  ,0.000000
HZUUILRA,-0.001553
I0ZVGAZA,0.000561
I1FIR3JA,0.007480
I1VIR3RA,-0.000103
I3C0JGRA,0.000537
I3GFVSBA,-0.000574
I3KEITBA,-0.001998
I3QJBAJA,0.000007
IAEEITRA,-0.000122
IAEWUUJA,0.000312
IALUITRA,0.003076
IAM1423 ,0.000000
IB2XLDJA,0.000262
IB6012  ,0.000000
IB6586  ,0.000000
IB6844  ,0.000000
IB6856  ,0.000000
IBDEITBA,-0.000153
IBE0030 ,0.000000
IBE0031 ,0.000000
IBE0032 ,0.000000
IBE0033 ,0.000000
IBE0034 ,0.000000
IBE0042 ,0.000000
IBE2601 ,0.000000
IBE2602 ,0.000000
IBE2605 ,0.000000
IBE2606 ,0.000000
IBE2608 ,0.000000
IBE2609 ,0.000000
IBE6011 ,0.000000
IBE6012 ,0.000000
IBE6013 ,0.000000
IBE6014 ,0.000000
IBE6024 ,0.000000
IBE6025 ,0.000000
IBE6118 ,0.000000
IBE6202 ,0.000000
IBE6346 ,0.000000
IBE6586 ,0.000000
IBE6620 ,0.000000
IBE6824 ,0.000000
IBE6825 ,0.000000
IBE6826 ,0.000000
IBE6827 ,0.000000
IBE6829 ,0.000000
IBE6830 ,0.000000
IBE6831 ,0.000000
IBE6832 ,0.000000
IBE6833 ,0.000000
IBE6834 ,0.000000
IBE6835 ,0.000000
IBE6836 ,0.000000
IBE6841 ,0.000000
IBE6843 ,0.000000
IBE6844 ,0.000000
IBE6845 ,0.000000
IBE6856 ,0.000000
IBE6910 ,0.000000
IBE6911 ,0.000000
IBGEIEZA,-0.000004
IBQICURA,0.000778
IBTEIRZA,0.001296
IBYWUURA,-0.002482
IC5XLDZA,-0.001296
ICEVVSBA,0.000018
ID1HWEZA,-0.000173
ID3ENXJA,-0.001032
IDFUNXBA,-0.000400
IDGUNXJA,-0.001009
IDTGUURA,-0.000939
IE3DSIBA,-0.000080
IEI1ZABA,0.001751
IEIUIEJA,0.000012
IFA6278 ,0.000000
IGUSPDZA,0.001367
IH2SV2BA,0.000038
IH4KCORA,-0.005209
IHIXPCJA,0.000008
IHNUOFRA,0.001086
IHOICOZA,0.000069
IHXRVXJA,-0.000778
II3EIRZA,-0.000255
II3WUUBA,0.001895
IIBINLZA,0.000000
IIEHLDJA,-0.002473
IIGUIRZA,-0.000091
IIY0GCJA,-0.000449
IJEUIEJA,-0.000014
IJGV2IZA,-0.000217
IK0UNXRA,-0.001914
IK1HLDJA,-0.000223
IKGW55RA,-0.000217
IKRUNXRA,-0.000676
IKWWUUBA,-0.001184
IKZKJHRA,0.000040
IL4XLDRA,0.000744
IL5UNXBA,-0.001078
ILBHPCZA,0.000030
ILEEIEZA,-0.001695
ILSENXBA,-0.000112
IMVV0MBA,0.000516
INJUOGZA,0.001055
INLIGMBA,0.000981
INPIR3JA,0.000753
IOAFJERA,0.002647
IOAHPCRA,-0.000061
IOXYR3JA,0.000000
IP1YR3JA,0.005777
IPPCSWJA,0.000698
IPSYZ0ZA,0.001049
IPUIR3JA,0.000116
IQ0UIEJA,-0.001951
IQCXRXZA,0.000707
IQYGWAJA,0.005099
ITAXKZJA,-0.002332
ITHXOAJA,0.001430
ITPSB5BA,-0.000253
ITRXPCJA,0.000004
IUJYR3RA,-0.000819
IUPVGARA,0.000649
IUXVGAJA,-0.000803
IWKBYABA,0.000446
IWQ0FEZA,0.000149
IWSYR3BA,-0.000430
IWUVGARA,0.000997
IWZIR3RA,0.002879
IX2YR3BA,0.000000
IXR509G ,0.000000
IXR510G ,0.000000
IXR518G ,0.000000
IXR522G ,0.000000
IXR805  ,0.000000
IXS0IEJA,0.000196
IYHUOFBA,0.001386
IYYG3JBA,0.001148
IYZFJERA,0.006545
IZMQO1JA,0.000477
IZRTFYBA,0.000292
IZSYGMBA,-0.000234
IZUEOGZA,0.000616
J0AGUUBA,-0.000596
J0WENXRA,-0.001488
J1IHLDRA,-0.000877
J1JENXBA,-0.001774
J1N0GCRA,0.000000
J1UHRXZA,0.000453
J1XEIEJA,0.000074
J2BL3LBA,0.000333
J3C15MZA,-0.000967
J3D2XHBA,0.000723
J3FEOGZA,-0.001750
J3NVJEBA,0.005527
J3QTO3ZA,0.000171
J3VDB4JA,0.000335
J4BIR3JA,0.005554
J4KQZBRA,0.001723
J4RYCOJA,-0.000089
J4STA2ZA,0.001685
J55IR3BA,-0.000196
J5EYR3RA,0.001910
J5RUOGZA,0.000008
J5XIR3JA,0.001240
JAF9451 ,0.000000
JAF9453 ,0.000000
JAF9455 ,0.000000
JAF9520 ,0.000000
JAF9540 ,0.000000
JAF9560 ,0.000000
JAF9611 ,0.000000
JAF9612 ,0.000000
JAF9613 ,0.000000
JAF9614 ,0.000000
JAF9660 ,0.000000
JAF9661 ,0.000000
JAFVGAJA,0.000504
JANFZXBA,0.000000
JBAIR3RA,0.000158
JDMEITRA,0.000029
JE4EIRZA,-0.004700
JEWWUUJA,0.000159
JF5UNXJA,-0.000222
JFAKEWRA,0.000340
JFBICURA,-0.000119
JFJWUURA,0.000216
JFML3SZA,-0.000009
JFNXLDJA,-0.001747
JFQAYHBA,0.000265
JG4GUURA,0.000478
JG5EIEZA,-0.000003
JGBX1KBA,-0.007016
JGL2WRRA,0.000262
JGRGVLRA,0.000047
JH2YCURA,-0.000003
JH51YVRA,0.002804
JH5UIRZA,-0.000553
JHCWUURA,-0.002163
JHPKJHRA,0.001701
JHPX1IZA,0.000051
JHTK4HBA,-0.004660
JHYYNLZA,0.001202
JI0KEWJA,-0.000866
JJ3UITBA,-0.002996
JJ8084  ,0.000000
JJTKJGRA,0.000234
JJVTFAZA,0.000086
JKCUFSBA,0.000880
JL3EITRA,-0.000329
JL3WUUJA,0.000198
JME534W ,0.000000
JMJ0GCJA,0.000809
JMKGUUBA,-0.003204
JN3EIEZA,-0.001262
JNJDSIRA,0.000216
JNXGUUBA,-0.002789
JO3UIEJA,-0.000428
JOEENXRA,-0.002836
JOHWUUBA,-0.000962
JOI0JHRA,0.002378
JOLUNXRA,-0.000239
JONUIEZA,0.000034
JP9Z4479,0.001007
JP9Z4489,0.002863
JP9Z44Y9,0.003903
JP9Z4549,0.012085
JP9Z4556,0.002824
JP9Z4559,0.011352
JP9Z4569,0.008124
JP9Z4579,0.009860
JP9Z45U9,0.003956
JP9Z45V9,0.008189
JP9Z45W9,0.007469
JP9Z45X9,0.005923
JP9Z45Y9,0.006373
JP9Z4649,0.000134
JP9Z4659,-0.000891
JP9Z4669,0.016107
JP9Z4679,0.001504
JP9Z4689,0.006396
JP9Z46U9,-0.000891
JP9Z46V9,-0.001250
JP9Z46W9,0.003610
JP9Z46X9,0.001806
JP9Z46Y9,0.004846
JP9Z4749,0.006073
JP9Z4759,0.000000
JP9Z4769,0.003442
JP9Z47U9,0.002397
JP9Z47V9,-0.003267
JP9Z47X9,-0.002560
JP9Z47Y9,-0.000816
JP9Z4U44,-0.003264
JP9Z4U48,0.000394
JP9Z4U4V,0.002101
JP9Z4U4W,0.000934
JP9Z4U66,-0.002305
JP9Z4UV4,-0.001797
JP9Z4UV5,0.000700
JP9Z4UV8,0.004162
JP9Z4UVU,0.001048
JP9Z4UVV,0.007065
JP9Z4UVY,0.003628
JP9Z4V49,0.005292
JP9Z4V59,0.006053
JP9Z4V69,0.004320
JP9Z4V79,0.006936
JP9Z4V89,0.002007
JP9Z4VU9,-0.000755
JP9Z4VV9,0.001370
JP9Z4VW9,0.002050
JP9Z4VX9,0.003271
JP9Z4VY9,0.004034
JP9Z4X49,0.007210
JP9Z4X59,0.007692
JP9Z4X67,0.003034
JP9Z4X69,-0.000379
JP9Z4X79,0.002225
JP9Z4X7X,-0.004031
JP9Z4X89,-0.000306
JP9Z4XU9,0.000878
JP9Z4XV9,0.007804
JP9Z4XW4,0.005208
JP9Z4XW9,0.007609
JP9Z4XX9,0.001539
JP9Z4XY9,0.001713
JP9Z575Z,0.002179
JP9Z576Z,0.004495
JP9Z5779,0.002644
JP9Z577Z,0.001998
JP9Z5789,0.000777
JP9Z578Z,0.007668
JP9Z57VZ,0.003486
JP9Z57WZ,0.008486
JP9Z57X9,0.000807
JP9Z57XZ,0.005162
JP9Z57Y9,0.001629
JP9Z57YZ,0.005867
JP9Z5849,0.007352
JP9Z584Z,0.000000
JP9Z5859,0.003917
JP9Z585Z,0.009660
JP9Z5861,0.013313
JP9Z586Z,0.002785
JP9Z5871,-0.002169
JP9Z5879,-0.000529
JP9Z58UZ,0.002586
JP9Z58V9,0.002912
JP9Z58VZ,0.001298
JP9Z58W1,0.003289
JP9Z58WZ,-0.000753
JP9Z58X9,-0.001423
JP9Z58XZ,0.002970
JP9Z58Y1,0.009537
JP9Z58Y9,-0.001244
JP9Z5W49,0.000343
JP9Z5W59,0.000495
JP9Z5W69,0.007481
JP9Z5W79,0.000445
JP9Z5WU9,0.001462
JP9Z5WV9,-0.001613
JP9Z5WW9,-0.000080
JP9Z5WX9,0.002630
JP9Z5WY9,0.000569
JP9Z5Y49,0.002402
JP9Z5Y4Z,-0.001354
JP9Z5Y59,0.001009
JP9Z5Y5Z,0.002124
JP9Z5Y69,0.000000
JP9Z5Y6Z,0.002105
JP9Z5Y79,0.001684
JP9Z5Y89,0.000539
JP9Z5Y8Z,0.001841
JP9Z5YU9,0.002242
JP9Z5YUZ,0.002827
JP9Z5YV9,0.002360
JP9Z5YVZ,0.002955
JP9Z5YW9,-0.001158
JP9Z5YWZ,-0.002334
JP9Z5YX9,-0.000690
JP9Z5YY9,-0.000508
JP9Z5YYZ,0.000963
JP9Z84IP,0.000020
JP9Z85IP,-0.001175
JP9Z86IP,0.001170
JP9Z87IP,0.002874
JP9Z88U2,-0.001409
JP9Z88V2,-0.000778
JP9Z8UIP,-0.000566
JP9Z8VIP,-0.001910
JP9Z8WIP,0.004000
JP9Z8XIP,-0.000650
JP9Z8Y82,0.001217
JP9Z8YIP,-0.001893
JP9ZV44Z,0.003456
JP9ZV45Z,0.007750
JP9ZV46Z,0.011294
JP9ZV47Z,0.001422
JP9ZV48Z,0.008413
JP9ZV4UZ,0.004439
JP9ZV4VZ,0.013386
JP9ZV4WZ,0.006203
JP9ZV4XZ,0.006597
JP9ZV4YZ,0.006363
JP9ZV66Z,0.006468
JP9ZV679,0.013052
JP9ZV67Z,0.004309
JP9ZV689,0.009629
JP9ZV6WZ,0.003037
JP9ZV6X9,0.008642
JP9ZV6XZ,0.002180
JP9ZV6Y9,0.010757
JP9ZV6YZ,0.002876
JP9ZV849,0.004185
JP9ZV84Z,0.001607
JP9ZV859,0.006657
JP9ZV86Z,0.002277
JP9ZV879,0.003707
JP9ZV87Z,-0.000151
JP9ZV8U9,0.001632
JP9ZV8UZ,0.003938
JP9ZV8V9,0.007568
JP9ZV8VZ,0.002836
JP9ZV8W9,0.006518
JP9ZV8WZ,0.005742
JP9ZV8X9,0.004133
JP9ZV8Y9,-0.001052
JP9ZVU4Z,0.003086
JP9ZVU5Z,0.012206
JP9ZVU6Z,0.015288
JP9ZVU7Z,0.005514
JP9ZVU8Z,0.000158
JP9ZVUVZ,0.007271
JP9ZVUWZ,0.003372
JP9ZVUXZ,0.004744
JP9ZVUYZ,0.005179
JP9ZVV4Z,0.004220
JP9ZVV71,0.008654
JP9ZVV79,0.001561
JP9ZVVUZ,0.011176
JP9ZVVVZ,0.006896
JP9ZVVX9,0.001241
JP9ZVVY1,0.004031
JP9ZVVY9,0.003175
JP9ZVW5Z,0.004392
JP9ZVW6Z,0.002027
JP9ZVW79,0.001827
JP9ZVW7Z,-0.001171
JP9ZVWVZ,0.002587
JP9ZVWWZ,0.001055
JP9ZVWXZ,0.000820
JP9ZVWY9,0.003913
JP9ZVWYZ,0.003836
JP9ZVX49,0.007832
JP9ZVX59,0.012815
JP9ZVX5Z,0.002134
JP9ZVX69,0.005247
JP9ZVX6Z,0.008655
JP9ZVX79,0.018679
JP9ZVX7Z,0.006246
JP9ZVXU9,0.012013
JP9ZVXV9,0.004345
JP9ZVXW9,0.003074
JP9ZVXWZ,0.000619
JP9ZVXX9,0.009225
JP9ZVXXZ,0.002697
JP9ZVXY9,0.011365
JP9ZVXYZ,0.000623
JP9ZVY5Z,0.003949
JP9ZVY6Z,0.008076
JP9ZVY7Z,0.004814
JP9ZVY89,0.002312
JP9ZVY8Z,0.002862
JP9ZVYVZ,0.001206
JP9ZVYWZ,0.001676
JP9ZVYXZ,0.001885
JP9ZVYY9,0.004416
JP9ZVYYZ,0.006913
JP9ZX649,-0.001242
JP9ZX659,0.001267
JP9ZX669,0.000844
JP9ZX679,0.000251
JP9ZX689,0.002827
JP9ZX6U9,0.000810
JP9ZX6V9,-0.000697
JP9ZX6W9,-0.000965
JP9ZX6X9,-0.001427
JP9ZX6Y9,-0.000334
JP9ZX749,-0.001559
JP9ZX759,-0.001881
JP9ZX769,-0.000959
JP9ZX779,-0.000372
JP9ZX789,0.002439
JP9ZX7U9,-0.002471
JP9ZX7V9,-0.000112
JP9ZX7W9,-0.001416
JP9ZX7X9,-0.000145
JP9ZX7Y9,0.000162
JP9ZX849,0.001322
JP9ZX859,-0.000187
JP9ZX869,-0.000335
JP9ZX879,0.000259
JP9ZX8U9,0.000099
JP9ZX8V9,-0.000692
JP9ZX8W9,0.002085
JP9ZX8X9,-0.001767
JP9ZX8Y9,-0.001098
JP9ZXW89,-0.000020
JP9ZXX49,-0.000289
JP9ZXX59,0.001350
JP9ZXX69,-0.002444
JP9ZXX79,-0.000877
JP9ZXX89,-0.000785
JP9ZXXU9,0.002882
JP9ZXXV9,-0.000202
JP9ZXXW9,-0.001025
JP9ZXXX9,-0.001528
JP9ZXXY9,0.002310
JP9ZXY49,-0.001126
JP9ZXY59,-0.000021
JP9ZXY69,-0.000219
JP9ZXY79,0.002113
JP9ZXY89,0.000031
JP9ZXYU9,0.001092
JP9ZXYV9,0.000799
JP9ZXYW9,-0.001962
JP9ZXYY9,-0.001873
JP9ZY7IP,-0.001377
JP9ZY8IP,0.001428
JP9ZYYIP,-0.001848
JPDENXBA,-0.002952
JPGICOZA,-0.000025
JPJXRXZA,-0.002258
JPOEIEJA,0.000019
JPPXLDRA,0.000440
JPUEC3ZA,-0.000004
JPYENXBA,-0.000900
JQPEIRZA,-0.004065
JQXEITBA,0.000000
JR1H1IZA,-0.003145
JR1TXKBA,-0.000638
JR1WUURA,-0.002932
JRQCEERA,-0.000029
JRSHLDJA,-0.002348
JRUGUURA,0.001395
JRWKZCRA,-0.000647
JSLUITBA,-0.000421
JSPGUURA,0.000184
JSYYCURA,-0.000001
JTFX3UJA,0.004532
JTJYNLZA,0.001035
JTYEIRZA,-0.000958
JTZUIEJA,0.000000
JUEBTRRA,-0.005013
JULUIEJA,-0.001012
JVAFCBJA,0.001119
JVVTA2ZA,-0.000180
JW32X0RA,0.000984
JWYICNBA,-0.000014
JX1VJERA,0.003733
JXTYEJRA,0.000613
JY3ENXRA,-0.000732
JYOKJHRA,0.001018
JYTGUUBA,-0.001815
JYUKGCJA,-0.000040
JYXHLDRA,0.001223
JYXKEWBA,0.000082
JZ0UNXBA,-0.002566
JZBTELBA,0.000299
JZGWUUBA,-0.004331
JZMUIEZA,-0.001639
K15FVQJA,-0.000431
K1IUIRZA,-0.003518
K2CKJHRA,0.000159
K2IHLDRA,-0.002043
K2KUIRJA,0.000037
K2KYEPJA,0.001005
K2WGUUBA,0.000114
K2XINLJA,-0.000637
K2XZNPJA,0.000117
K3IYNLRA,0.004281
K3QUIEJA,0.000335
K3UUNXBA,-0.000187
K40WU1ZA,-0.005969
K4FWXFJA,0.001777
K4G0GCRA,0.000178
K4PUNXBA,-0.002450
K4RWU1ZA,0.000000
K4UL3SRA,0.000000
K4VXLDBA,0.006801
K52DEJJA,0.001401
K52ENVZA,-0.001287
K5IEIEJA,-0.003204
KA0HLDBA,0.000887
KA0SA3BA,0.000228
KA1ENVZA,-0.000343
KA3EIERA,0.000061
KAHCFEZA,0.000520
KAOHRXJA,0.000219
KAQUNVZA,-0.002269
KBAHPCRA,0.000024
KBAXIQJA,0.000003
KBBUIERA,-0.001143
KBFEDIJA,0.001549
KCWEIERA,0.000060
KCZ0COBA,-0.000790
KDODPOZA,-0.000186
KE0001  ,-0.007986
KE0002  ,-0.003108
KE0008  ,0.000000
KE0009  ,0.000000
KE0010  ,-0.001168
KE0011  ,0.000000
KEBRVXRA,0.000399
KEGYR3RA,0.009092
KEOTZHZA,0.001661
KEWYR3BA,-0.000015
KF0YR3BA,0.011142
KF2FVSBA,0.000022
KFJYR4ZA,-0.000537
KFT0FEJA,-0.000286
KFXVGABA,0.000880
KG0FGABA,-0.000192
KGVIR4ZA,0.004061
KH4HX4BA,0.001539
KHFAOMZA,0.001055
KICUDIRA,0.001026
KIFHPCBA,0.000004
KJ4FGAJA,-0.010467
KJJHPCBA,0.000000
KK0VJEBA,0.004351
KK0XPCBA,-0.000004
KKJFYVBA,0.001138
KL5VJLZA,0.005455
KL792   ,0.000000
KLJYGHZA,-0.000959
KLKTO3JA,0.000376
KLM701  ,0.000000
KLM702  ,0.000000
KLM703  ,0.000000
KLM704  ,0.000000
KLM705  ,0.000000
KLM706  ,0.000000
KLM743  ,0.000000
KLM791  ,0.000000
KLM792  ,0.000000
KLM793  ,0.000000
KLM794  ,0.000000
KLM9966 ,0.000000
KLNYR3RA,0.000169
KLQYCORA,-0.000031
KLXEOGJA,0.000953
KM5YR4ZA,0.000209
KMBQOOBA,0.001362
KMIGIXRA,-0.000056
KO2CZDJA,0.006311
KPVFVQZA,-0.002051
KPZEIRZA,-0.004273
KQDVGARA,-0.000183
KQMYR3RA,0.001854
KQYVGARA,0.000583
KR1RATJA,0.000693
KR3VGABA,0.000131
KRUIR4ZA,0.002009
KSEYR4ZA,0.001418
KSXIR3BA,0.001442
KTLMMDJA,-0.004522
KTMBSURA,0.001703
KTWVGABA,0.001483
KUUFVQZA,0.000003
KVNEIRZA,0.000095
KVNWUUBA,0.000532
KVRL3SRA,0.000000
KX130   ,-0.015717
KX1GXFJA,0.003704
KX3GUUBA,-0.001196
KXGWUUBA,-0.002311
KXH13SJA,-0.000001
KXMJW4RA,0.001684
KYAYCIBA,0.000990
KYJCOZRA,0.000696
KYLTS1JA,0.000736
KYYIR4ZA,0.000131
KZNASQRA,0.000000
L1RHPCBA,0.000104
L2ESSNZA,0.000910
L2JIR4ZA,-0.000051
L3IFVQJA,-0.000006
L42AP1RA,-0.001381
L541LKJA,0.000159
L5RUIRZA,-0.001508
LADMMDJA,0.000334
LAE1821 ,0.000000
LAN1229 ,0.000000
LAN1230 ,0.000000
LAN1232 ,0.000000
LAN1980 ,0.000000
LAN1982 ,0.000000
LAN1983 ,0.000000
LAN1986 ,0.000000
LAN700  ,0.000000
LAN701  ,0.000000
LAN702  ,0.000000
LAN704  ,0.000000
LAN705  ,0.000000
LAN706  ,0.000000
LAN707  ,0.000000
LAN708  ,0.000000
LAN710  ,0.000000
LAN711  ,0.000000
LAN712  ,0.000000
LAN713  ,0.000000
LAN9572 ,0.000000
LAN9573 ,0.000000
LAN9575 ,0.000000
LAN9578 ,0.000000
LAN9579 ,0.000000
LAN9580 ,0.000000
LAN9581 ,0.000000
LAN9950 ,0.000000
LAN9951 ,0.000000
LB0DESBA,0.000674
LB2EIRZA,-0.000284
LB2H1IJA,-0.002785
LB2WUUBA,0.000314
LC2UIRJA,-0.003649
LCMUIRZA,0.000000
LCO1501 ,0.000000
LCO1502 ,0.000000
LCO1503 ,0.000000
LCO1504 ,0.000000
LCO1505 ,0.000000
LCO1506 ,0.000000
LCO1507 ,0.000000
LCO1508 ,0.000000
LCO1509 ,0.000000
LCO1721 ,0.000000
LDJHLDRA,-0.002714
LDRKYARA,0.000725
LDXGUUBA,-0.000857
LE5CTRJA,-0.016551
LEBUNVZA,-0.000029
LEKUNVZA,-0.001523
LELHLDBA,-0.000947
LEMUIERA,0.000020
LEXHRXJA,0.000092
LF4YWYZA,0.000006
LFCSPQBA,0.000269
LGHEIERA,0.000103
LGPYYRRA,0.000873
LGZXIQJA,0.000509
LHAF3NRA,0.000005
LHOCYAZA,0.000726
LI1EIRJA,-0.000897
LIEGUUBA,-0.000515
LIOINLJA,-0.005534
LIV0JHRA,0.000522
LJDGU1ZA,-0.004524
LJL0GCRA,0.000000
LJNENXBA,-0.000873
LJWKJHBA,0.001513
LJZEIERA,-0.000077
LK3KJHBA,0.001328
LK4UNXBA,-0.002003
LKEDPURA,0.000029
LKXKGCRA,-0.000268
LLJEUNRA,-0.000002
LLPUIEJA,-0.001474
LLVIRQ  ,0.000000
LLVWU1ZA,-0.002500
LMDHOARA,0.000079
LMG737  ,0.000000
LMQBTRBA,0.008122
LNPFGAJA,0.000246
LNWICORA,0.000073
LO5SVXJA,0.003175
LODEOGZA,-0.004081
LOEFJEBA,0.003720
LOLVJEBA,0.005494
LP5YR3RA,0.001029
LPE2521 ,0.000000
LPFR    ,0.000000
LPGIMVRA,-0.000882
LPUMXFZA,0.001124
LQ4UIERA,0.000096
LQTUNVZA,-0.001178
LR0XRXRA,-0.000297
LS4ICORA,-0.000013
LSAAMDJA,0.000000
LSDJTUZA,-0.000240
LSIXPCRA,0.000050
LSNEIERA,-0.001688
LTG9832 ,0.000000
